source_kind,source,parameter,group,num_runs,layer_jaccard,layer_jaccard_std,layer_jaccard_ci95_low,layer_jaccard_ci95_high,kept,kept_std,kept_ci95_low,kept_ci95_high,imp_kept,imp_kept_std,imp_kept_ci95_low,imp_kept_ci95_high,total,total_std,total_ci95_low,total_ci95_high
aggregate,traj_mean_abs,layer2.2.conv1.weight,stage2,5.0,0.246324689780208,0.011499410813069096,0.232046285373065,0.260603094187351,2537.6,71.349842326385,2449.0074695058124,2626.1925304941874,2128.6,33.09531688925186,2087.506736509471,2169.693263490529,9216.0,0.0,9216.0,9216.0
aggregate,traj_mean_abs,layer2.2.conv2.weight,stage2,5.0,0.22833814211197484,0.016153763081155882,0.20828059605859042,0.24839568816535926,2312.6,82.82089108431519,2209.7642812414506,2415.4357187585492,1836.0,27.230497608380205,1802.1888714665006,1869.8111285334994,9216.0,0.0,9216.0,9216.0
aggregate,traj_mean_abs,layer3.0.conv1.weight,stage3,5.0,0.23766242475247318,0.020210239282971935,0.21256809823972342,0.2627567512652229,4541.8,103.75789126615865,4412.96756188527,4670.632438114731,3825.0,61.91526467681455,3748.122044911542,3901.877955088458,18432.0,0.0,18432.0,18432.0
aggregate,traj_mean_abs,layer3.0.conv2.weight,stage3,5.0,0.14843159303615522,0.010437925898266514,0.13547119623235898,0.16139198983995146,4259.0,231.40980964514014,3971.6667705324426,4546.333229467557,5977.0,147.0187062927708,5794.452165333773,6159.547834666227,36864.0,0.0,36864.0,36864.0
aggregate,traj_mean_abs,layer3.0.shortcut.0.weight,stage3,5.0,0.48632700846900406,0.011370780579561925,0.47220831959188747,0.5004456973461207,1576.8,35.102706448363776,1533.2142331635514,1620.3857668364485,933.0,18.547236990991408,909.9705635621328,956.0294364378672,2048.0,0.0,2048.0,2048.0
aggregate,traj_mean_abs,layer3.1.conv1.weight,stage3,5.0,0.15651207125314456,0.01147271417485813,0.14226681510054118,0.17075732740574795,4191.8,270.3899036576625,3856.0665911504957,4527.533408849505,6521.2,109.84170428393762,6384.81351028929,6657.586489710709,36864.0,0.0,36864.0,36864.0
aggregate,traj_mean_abs,layer3.1.conv2.weight,stage3,5.0,0.1426635124022603,0.011887057852301193,0.12790378062249252,0.15742324418202808,2598.6,92.06139255953063,2484.2906832343265,2712.9093167656733,4686.0,87.64416694794924,4577.175393248171,4794.824606751829,36864.0,0.0,36864.0,36864.0
aggregate,traj_mean_abs,layer3.2.conv1.weight,stage3,5.0,0.12139596532051271,0.005228738153058041,0.11490362939982608,0.12788830124119932,1780.6,109.22820148661242,1644.9752746255263,1916.2247253744736,4104.8,184.25172997830984,3876.021260279171,4333.578739720829,36864.0,0.0,36864.0,36864.0
aggregate,traj_mean_abs,layer3.2.conv2.weight,stage3,5.0,0.1210019825135084,0.007519473265271919,0.11166532327456453,0.13033864175245224,1106.8,94.332921082727,989.6702080461807,1223.9297919538192,1595.6,104.61739817066757,1465.7003431057335,1725.4996568942663,36864.0,0.0,36864.0,36864.0
aggregate,traj_path_length,conv1.weight,stem,5.0,0.700758090127249,0.027526932250155053,0.6665788893712372,0.7349372908832608,423.0,3.082207001484488,419.1729345312451,426.8270654687549,307.0,12.609520212918492,291.3432127169964,322.6567872830036,432.0,0.0,432.0,432.0
