seed,dense_accuracy,imp_accuracy,imp_sparsity,posterior_jaccard_mean,random_jaccard_mean,posterior_minus_random_jaccard,jaccard_cohens_d,mannwhitney_greater_pvalue,dense_magnitude_to_imp_jaccard,initial_magnitude_to_imp_jaccard,rewind_magnitude_to_imp_jaccard,snip_to_imp_jaccard,synflow_to_imp_jaccard,posterior_to_dense_magnitude_jaccard_mean,posterior_to_chain_start_magnitude_jaccard_mean,chain_start_magnitude_to_imp_jaccard_mean,state_num_clusters,function_num_clusters,sgld_sample_accuracy_mean,sgld_sample_to_dense_prediction_agreement_mean,sgld_sample_to_imp_prediction_agreement_mean,sgld_chains,sgld_chain_start_accuracy_mean,posterior_mean_abs_jaccard,posterior_rms_jaccard,posterior_snr_jaccard,posterior_high_variance_jaccard,posterior_low_variance_jaccard,posterior_mean_abs_chainwise_jaccard,posterior_rms_chainwise_jaccard,posterior_snr_chainwise_jaccard,posterior_high_variance_chainwise_jaccard,posterior_low_variance_chainwise_jaccard,dense_imp_linear_barrier,dense_sample_linear_barrier_mean,imp_sample_linear_barrier_mean
0.0,0.09375,0.09375,0.1999992617092906,0.6694595811457473,0.6665436804799016,0.002915900665845683,12.2737673606026,0.017857142857142856,0.9972812563360551,0.9960671259624949,nan,0.8065847223437911,0.9381919974242939,0.6695517534865173,0.9948486943529874,0.66935241601898,1.0,1.0,0.09765625,0.0,0.0,1.0,0.103515625,0.6694424330195511,0.6694360029118472,0.6690052985028649,0.6673360107095047,0.6673424246504203,0.6694424330195511,0.6694360029118472,0.6690052985028649,0.6673360107095047,0.6673424246504203,0.0,0.0,0.0
