sgld_lr,num_runs,dense_accuracy,dense_accuracy_std,imp_accuracy,imp_accuracy_std,posterior_jaccard_mean,posterior_jaccard_mean_std,random_jaccard_mean,random_jaccard_mean_std,chain_start_magnitude_to_imp_jaccard,chain_start_magnitude_to_imp_jaccard_std,posterior_minus_chain_start_jaccard,posterior_minus_chain_start_jaccard_std,posterior_to_chain_start_magnitude_jaccard_mean,posterior_to_chain_start_magnitude_jaccard_mean_std,dense_magnitude_to_imp_jaccard,dense_magnitude_to_imp_jaccard_std,initial_magnitude_to_imp_jaccard,initial_magnitude_to_imp_jaccard_std,rewind_magnitude_to_imp_jaccard,rewind_magnitude_to_imp_jaccard_std,snip_to_imp_jaccard,snip_to_imp_jaccard_std,synflow_to_imp_jaccard,synflow_to_imp_jaccard_std,sample_accuracy_mean,sample_accuracy_mean_std,sample_to_dense_prediction_agreement_mean,sample_to_dense_prediction_agreement_mean_std,sample_to_imp_prediction_agreement_mean,sample_to_imp_prediction_agreement_mean_std,state_num_clusters,state_num_clusters_std,function_num_clusters,function_num_clusters_std
0.01,5.0,0.88674,0.005069812619811499,0.89666,0.002542243104032351,0.13511400794290715,0.0030928937285377165,0.09172894838793715,6.655827630165839e-05,0.14531990418402424,0.0027821862702142337,-0.010205896241117118,0.0004905012809263565,0.7358311720572976,0.005733769322457387,0.14531990418402424,0.0027821862702142337,0.15718336466471994,0.003729803949269574,0.1780381269087932,0.003935804049474737,0.13773048187407155,0.004563557646043129,0.1710577666538952,0.005438516388115759,0.881288,0.004512180182572509,0.964481999874115,0.0019289823375852467,0.8901259994506836,0.00410109883824586,1.0,0.0,1.0,0.0
