base_source,feature,runs,rows,auc_imp_only_vs_nonbase_mean,auc_imp_only_vs_nonbase_std,auc_imp_only_vs_nonbase_ci95,auc_imp_only_vs_nonbase_n,topk_recall_mean,topk_recall_std,topk_recall_ci95,topk_recall_n,topk_precision_mean,topk_precision_std,topk_precision_ci95,topk_precision_n,baseline_precision_mean,baseline_precision_std,baseline_precision_ci95,baseline_precision_n,topk_lift_mean,topk_lift_std,topk_lift_ci95,topk_lift_n,imp_only_mean_mean,imp_only_mean_std,imp_only_mean_ci95,imp_only_mean_n,base_only_mean_mean,base_only_mean_std,base_only_mean_ci95,base_only_mean_n,shared_mean_mean,shared_mean_std,shared_mean_ci95,shared_mean_n,neither_mean_mean,neither_mean_std,neither_mean_ci95,neither_mean_n
traj_rms_abs,epoch_10,5,5,0.5653470320629255,0.007941152013829337,0.006960726643252045,5,0.17927436853304576,0.002415107380287801,0.0021169349559117035,5,0.17927436853304576,0.002415107380287801,0.0021169349559117035,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.452160980989124,0.04668790842220831,0.04092375608806235,5,0.4957398165539388,0.005490942636386051,0.004813023430240359,5,0.7714789553144173,0.004583943622177503,0.00401800374133248,5,0.8163622164525804,0.006776065467450729,0.005939483258041817,5,0.4340146941183806,0.001851063763190203,0.0016225289268305078,5
traj_rms_abs,epoch_2,5,5,0.5255202276449279,0.00230450633698832,0.002019988867041289,5,0.14693734129974972,0.003885638597450417,0.0034059123996392606,5,0.14693734129974972,0.003885638597450417,0.0034059123996392606,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.189650908644082,0.0222713453424642,0.019521694917360326,5,0.47848134130947656,0.0024246832946248774,0.0021253286149102353,5,0.7085723977298362,0.006481201353647091,0.00568102346662647,5,0.7233945227206944,0.0061979562841533225,0.005432748216592022,5,0.45362705553142885,0.0012034937664601164,0.001054908797942414,5
traj_rms_abs,epoch_20,5,5,0.56870184033237,0.010191126329714261,0.008932916086287377,5,0.18337860515292675,0.005617153776915627,0.004923652372619188,5,0.18337860515292675,0.005617153776915627,0.004923652372619188,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.4857528255607941,0.07159390169262099,0.06275482173598201,5,0.5018910825189606,0.007668553266827827,0.006721783306332401,5,0.7528340079150766,0.0034039992785513634,0.002983736922622827,5,0.8075321885521387,0.007732552961351175,0.006777881511989823,5,0.4365642977422795,0.0019005339650307654,0.0016658914706275518,5
traj_rms_abs,epoch_30,5,5,0.5678348391903836,0.01039523828073637,0.009111828099709549,5,0.1836135720449003,0.006172233000125504,0.005410200764009252,5,0.1836135720449003,0.006172233000125504,0.005410200764009252,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.4877546518957185,0.07694698516271757,0.06744700627910165,5,0.5026721745567325,0.007889794500325042,0.006915709797842466,5,0.7457515091839946,0.0034475311972313725,0.0030218943317317486,5,0.8024392639135145,0.007976542123247075,0.006991747441884619,5,0.43790794159410273,0.0019265937169309958,0.001688733850304024,5
traj_rms_abs,epoch_5,5,5,0.5488706941088389,0.0029282244196702696,0.002566701871456977,5,0.16485251676069584,0.0011934268199917425,0.0010460847303037928,5,0.16485251676069584,0.0011934268199917425,0.0010460847303037928,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.3350009021620166,0.02181945432721773,0.01912559497818343,5,0.48719635358974495,0.0013080565926243978,0.0011465621561337622,5,0.7520299764481148,0.008114459744198672,0.007112637566775804,5,0.7868978094601746,0.00784275684713487,0.006874479476948634,5,0.440591998723048,0.0017676561144407037,0.0015494188992311638,5
traj_rms_abs,traj_initial_rms_movement,5,5,0.49836039236571983,0.004453276928005781,0.0039034693339917255,5,0.12866076470702614,0.0028560496376033194,0.0025034378856235075,5,0.12866076470702614,0.0028560496376033194,0.0025034378856235075,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.042284157742743,0.04141210088598036,0.036299306887475485,5,0.47555196967155206,0.0024365374447072887,0.00213571923558694,5,0.5981476699509229,0.005921205720137653,0.0051901656516034475,5,0.6416518889467835,0.009552632921499231,0.00837325193801728,5,0.47692659573779006,0.0020802198233858785,0.0018233930698275046,5
traj_rms_abs,traj_max_abs,5,5,0.5551825411014643,0.006445192098935952,0.005649459963216013,5,0.1678771118984629,0.003215238592193235,0.002818280885961721,5,0.1678771118984629,0.003215238592193235,0.002818280885961721,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.3598941318751763,0.04891554714299252,0.04287636751878414,5,0.48196050371881016,0.004361674624931424,0.003823176375176364,5,0.8042393124284711,0.003935013073275668,0.0034491910358843436,5,0.8281080685372433,0.007184642686295005,0.006297616980716112,5,0.4302820475038695,0.0016109950571212015,0.0014120994279825517,5
traj_rms_abs,traj_mean_abs,5,5,0.560928017205425,0.006338441728691748,0.0055558891380962025,5,0.1736733520251792,0.003044409156846197,0.002668542283804119,5,0.1736733520251792,0.003044409156846197,0.002668542283804119,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.4067056762875376,0.04430383995116683,0.03883402793567135,5,0.48479241329090783,0.004218363534403451,0.0036975586657590964,5,0.8115044474967087,0.0038351681739921526,0.003361673122938556,5,0.8381023009743135,0.006458556591793136,0.005661174457705294,5,0.42796522416485083,0.0015342774967726015,0.0013448535214196462,5
traj_rms_abs,traj_path_length,5,5,0.5045842049603884,0.002752038959105876,0.002412268506201093,5,0.12862522761807668,0.0020267324651381926,0.0017765093331878505,5,0.12862522761807668,0.0020267324651381926,0.0017765093331878505,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.041539859074195,0.016638934922253906,0.014584669507267126,5,0.48224681274023545,0.0016705657706598106,0.0014643154606392267,5,0.6036560813614651,0.002877077387602929,0.0025218695211614026,5,0.6145068690850372,0.005048935249604672,0.004425586873387478,5,0.4776372676139259,0.001019166353471819,0.000893338696723478,5
traj_rms_abs,traj_post_rewind_path_length,5,5,0.5027009840903659,0.0014724743630040028,0.0012906806861546394,5,0.12666621633810476,0.0028125335543833234,0.002465294356907283,5,0.12666621633810476,0.0028125335543833234,0.002465294356907283,5,0.12351497779177963,0.0024588460661461344,0.0021552736044433947,5,1.0255819607871652,0.016649273539845535,0.014593731705144603,5,0.48302861848318585,0.0011245474549985567,0.000985709304894054,5,0.5956597635670198,0.0012032946104691459,0.001054734230019511,5,0.5959411989386076,0.0026838741110775995,0.002352519382525163,5,0.48031720534088623,0.0004571393744910572,0.000400700328889065,5
