base_source,base_kind,variant,alpha,seeds,rows,trained_accuracy_mean,trained_accuracy_std,trained_accuracy_ci95,trained_accuracy_n,accuracy_minus_imp_mean,accuracy_minus_imp_std,accuracy_minus_imp_ci95,accuracy_minus_imp_n,accuracy_minus_dense_mean,accuracy_minus_dense_std,accuracy_minus_dense_ci95,accuracy_minus_dense_n,base_to_imp_jaccard_mean,base_to_imp_jaccard_std,base_to_imp_jaccard_ci95,base_to_imp_jaccard_n,base_to_reference_jaccard_mean,base_to_reference_jaccard_std,base_to_reference_jaccard_ci95,base_to_reference_jaccard_n,mask_to_imp_jaccard_mean,mask_to_imp_jaccard_std,mask_to_imp_jaccard_ci95,mask_to_imp_jaccard_n,mask_to_effective_base_jaccard_mean,mask_to_effective_base_jaccard_std,mask_to_effective_base_jaccard_ci95,mask_to_effective_base_jaccard_n,mask_to_reference_base_jaccard_mean,mask_to_reference_base_jaccard_std,mask_to_reference_base_jaccard_ci95,mask_to_reference_base_jaccard_n,swap_count_mean,swap_count_std,swap_count_ci95,swap_count_n,candidate_count_mean,candidate_count_std,candidate_count_ci95,candidate_count_n,heldout_count_mean,heldout_count_std,heldout_count_ci95,heldout_count_n,heldout_positive_count_mean,heldout_positive_count_std,heldout_positive_count_ci95,heldout_positive_count_n,added_imp_only_hits_mean,added_imp_only_hits_std,added_imp_only_hits_ci95,added_imp_only_hits_n,added_imp_only_precision_mean,added_imp_only_precision_std,added_imp_only_precision_ci95,added_imp_only_precision_n,added_oracle_overlap_hits_mean,added_oracle_overlap_hits_std,added_oracle_overlap_hits_ci95,added_oracle_overlap_hits_n,added_oracle_overlap_precision_mean,added_oracle_overlap_precision_std,added_oracle_overlap_precision_ci95,added_oracle_overlap_precision_n
epoch_10,imp_overlap_random,base,0.0,5,5,0.86086,0.00301131200641846,0.00263953135234268,5,-0.038060000000000004,0.0033276117561999202,0.0029167803071194673,5,-0.022440000000000015,0.005278541465215591,0.0046268455950031736,5,0.23848575871054223,0.013209711667134381,0.011578822794346744,5,0.18751405580501904,0.0033458932367224654,0.002932804731325145,5,0.23848575871054223,0.013209711667134381,0.011578822794346744,5,1.0,0.0,0.0,5,0.18751405580501904,0.0033458932367224654,0.002932804731325145,5,0.0,0.0,0.0,5,225367.0,0.0,0.0,5,225367.0,0.0,0.0,5,28001.4,790.4791584855353,692.8855322028306,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
epoch_10,imp_overlap_random,dense_imp_only_residual,0.5,5,5,0.88274,0.007724830095218937,0.00677111212135792,5,-0.016179999999999972,0.007873182329909583,0.006901148588459778,5,-0.0005599999999999827,0.004411122306171073,0.00386651917879635,5,0.23848575871054223,0.013209711667134381,0.011578822794346744,5,0.18751405580501904,0.0033458932367224654,0.002932804731325145,5,0.5296844704402933,0.010111518374708209,0.008863136637101612,5,0.5296689451256887,0.010101294840965452,0.008854175314665338,5,0.3338278521364222,0.007694349857581574,0.006744395015093544,5,14001.0,395.04303563029686,346.2704880292284,5,28001.4,790.4791584855353,692.8855322028306,5,28001.4,790.4791584855353,692.8855322028306,5,28001.4,790.4791584855353,692.8855322028306,5,14001.0,395.04303563029686,346.2704880292284,5,1.0,0.0,0.0,5,7790.6,154.66027285634794,135.56570634198013,5,0.5565372759763406,0.004964150731238552,0.004351269966357038,5
epoch_10,imp_overlap_random,oracle_imp_residual,0.5,5,5,0.89112,0.0023488294957275955,0.0020588398286413546,5,-0.007799999999999985,0.0023184046238739256,0.0020321712526261164,5,0.007820000000000004,0.002577207791389764,0.0022590222309663266,5,0.23848575871054223,0.013209711667134381,0.011578822794346744,5,0.18751405580501904,0.0033458932367224654,0.002932804731325145,5,0.5296844704402933,0.010111518374708209,0.008863136637101612,5,0.5296689451256887,0.010101294840965452,0.008854175314665338,5,0.2773591412284698,0.006010343262444664,0.005268298152350177,5,14001.0,395.04303563029686,346.2704880292284,5,,,,0,,,,0,,,,0,14001.0,395.04303563029686,346.2704880292284,5,1.0,0.0,0.0,5,14001.0,395.04303563029686,346.2704880292284,5,1.0,0.0,0.0,5
epoch_10,imp_overlap_random,posterior_excess_imp_only_residual,0.5,5,5,0.87636,0.0021442947558579775,0.0018795572244547432,5,-0.02255999999999998,0.0025928748523598253,0.0022727550153943095,5,-0.0069399999999999904,0.004104022417092771,0.003597334257474552,5,0.23848575871054223,0.013209711667134381,0.011578822794346744,5,0.18751405580501904,0.0033458932367224654,0.002932804731325145,5,0.5296844704402933,0.010111518374708209,0.008863136637101612,5,0.5296689451256887,0.010101294840965452,0.008854175314665338,5,0.24762466216771742,0.005432833168910945,0.004762088236231384,5,14001.0,395.04303563029686,346.2704880292284,5,28001.4,790.4791584855353,692.8855322028306,5,28001.4,790.4791584855353,692.8855322028306,5,28001.4,790.4791584855353,692.8855322028306,5,14001.0,395.04303563029686,346.2704880292284,5,1.0,0.0,0.0,5,6689.4,193.91441411096804,169.97347821351423,5,0.47777526032999174,0.0023013462756034005,0.002017218951109946,5
epoch_10,imp_overlap_random,posterior_imp_only_residual,0.5,5,5,0.88292,0.0070637808573029825,0.006191676916635754,5,-0.015999999999999993,0.006769047200308209,0.0059333314756551655,5,-0.00038000000000000257,0.002890847626562125,0.00253393966779004,5,0.23848575871054223,0.013209711667134381,0.011578822794346744,5,0.18751405580501904,0.0033458932367224654,0.002932804731325145,5,0.5296844704402933,0.010111518374708209,0.008863136637101612,5,0.5296689451256887,0.010101294840965452,0.008854175314665338,5,0.33346025934722395,0.007650010598754182,0.006705529941144021,5,14001.0,395.04303563029686,346.2704880292284,5,28001.4,790.4791584855353,692.8855322028306,5,28001.4,790.4791584855353,692.8855322028306,5,28001.4,790.4791584855353,692.8855322028306,5,14001.0,395.04303563029686,346.2704880292284,5,1.0,0.0,0.0,5,7777.2,152.58669666782882,133.7481366748711,5,0.5555848039723646,0.005351216232042354,0.004690547836801621,5
epoch_10,imp_overlap_random,posterior_std_imp_only_residual,0.5,5,5,0.87104,0.00780884114321708,0.00684475105171838,5,-0.02787999999999997,0.00786301468903627,0.006892236258283673,5,-0.012259999999999983,0.004479174031001667,0.00392616914561762,5,0.23848575871054223,0.013209711667134381,0.011578822794346744,5,0.18751405580501904,0.0033458932367224654,0.002932804731325145,5,0.5296844704402933,0.010111518374708209,0.008863136637101612,5,0.5296689451256887,0.010101294840965452,0.008854175314665338,5,0.24591547603627406,0.005107971914110516,0.004477334791427446,5,14001.0,395.04303563029686,346.2704880292284,5,28001.4,790.4791584855353,692.8855322028306,5,28001.4,790.4791584855353,692.8855322028306,5,28001.4,790.4791584855353,692.8855322028306,5,14001.0,395.04303563029686,346.2704880292284,5,1.0,0.0,0.0,5,6267.8,189.21072908268178,165.85051650205978,5,0.4476586246333429,0.003802783253643255,0.003333286488666904,5
epoch_10,imp_overlap_random,random_imp_only_residual,0.5,5,5,0.87908,0.00643327288399926,0.005639012310679958,5,-0.01983999999999997,0.0065664297757609775,0.005755729472447456,5,-0.004219999999999979,0.0031523007470734966,0.0027631134323440457,5,0.23848575871054223,0.013209711667134381,0.011578822794346744,5,0.18751405580501904,0.0033458932367224654,0.002932804731325145,5,0.5296844704402933,0.010111518374708209,0.008863136637101612,5,0.5296689451256887,0.010101294840965452,0.008854175314665338,5,0.26339294509537514,0.005332437337500877,0.004674087409984699,5,14001.0,395.04303563029686,346.2704880292284,5,28001.4,790.4791584855353,692.8855322028306,5,28001.4,790.4791584855353,692.8855322028306,5,28001.4,790.4791584855353,692.8855322028306,5,14001.0,395.04303563029686,346.2704880292284,5,1.0,0.0,0.0,5,7003.2,185.59552796336447,162.68165300365004,5,0.5002118196191757,0.0010555513404998432,0.0009252315440306811,5
epoch_30,imp_overlap_random,base,0.0,5,5,0.8606400000000001,0.0024368011818776,0.0021359504114094154,5,-0.03827999999999996,0.0023972901368003352,0.002101317453408725,5,-0.02265999999999997,0.0028623416986795856,0.0025089531203272707,5,0.23652692225253616,0.016112018893854795,0.014122807244556753,5,0.1835147912712781,0.00559779031240653,0.004906679547633668,5,0.23652692225253616,0.016112018893854795,0.014122807244556753,5,1.0,0.0,0.0,5,0.1835147912712781,0.00559779031240653,0.004906679547633668,5,0.0,0.0,0.0,5,225367.0,0.0,0.0,5,225367.0,0.0,0.0,5,28121.2,966.3662349233856,847.0573522400948,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
epoch_30,imp_overlap_random,dense_imp_only_residual,0.5,5,5,0.88206,0.007972640716851588,0.006988327708400618,5,-0.016859999999999986,0.007789287515556228,0.006827611541381077,5,-0.0012399999999999967,0.0036087393920869104,0.0031631995447647383,5,0.23652692225253616,0.016112018893854795,0.014122807244556753,5,0.1835147912712781,0.00559779031240653,0.004906679547633668,5,0.5281655132924148,0.01234105776742043,0.010817414080223917,5,0.5281654163570877,0.012333444741614439,0.010810740968882989,5,0.34437074260382944,0.010629802626833412,0.009317432814314092,5,14060.6,483.0396464059653,423.40291819495053,5,28121.2,966.3662349233856,847.0573522400948,5,28121.2,966.3662349233856,847.0573522400948,5,28121.2,966.3662349233856,847.0573522400948,5,14060.6,483.0396464059653,423.40291819495053,5,1.0,0.0,0.0,5,7833.8,204.78696247564199,179.50368704848376,5,0.5572720949227871,0.004999043472974799,0.004381854802994927,5
epoch_30,imp_overlap_random,oracle_imp_residual,0.5,5,5,0.89152,0.003641016341627699,0.003191491538450316,5,-0.007400000000000006,0.003779550237792861,0.0033129218523834897,5,0.008219999999999983,0.0028986203614823655,0.002540752770341916,5,0.23652692225253616,0.016112018893854795,0.014122807244556753,5,0.1835147912712781,0.00559779031240653,0.004906679547633668,5,0.5281655132924148,0.01234105776742043,0.010817414080223917,5,0.5281654163570877,0.012333444741614439,0.010810740968882989,5,0.2746774022079636,0.008057817756425615,0.007062988675439626,5,14060.6,483.0396464059653,423.40291819495053,5,,,,0,,,,0,,,,0,14060.6,483.0396464059653,423.40291819495053,5,1.0,0.0,0.0,5,14060.6,483.0396464059653,423.40291819495053,5,1.0,0.0,0.0,5
