base_source,variant,process_round,alpha,runs,rows,trained_accuracy_mean,trained_accuracy_std,trained_accuracy_ci95,trained_accuracy_n,accuracy_minus_imp_mean,accuracy_minus_imp_std,accuracy_minus_imp_ci95,accuracy_minus_imp_n,accuracy_minus_dense_mean,accuracy_minus_dense_std,accuracy_minus_dense_ci95,accuracy_minus_dense_n,mask_to_imp_jaccard_mean,mask_to_imp_jaccard_std,mask_to_imp_jaccard_ci95,mask_to_imp_jaccard_n,mask_to_base_jaccard_mean,mask_to_base_jaccard_std,mask_to_base_jaccard_ci95,mask_to_base_jaccard_n,swap_count_mean,swap_count_std,swap_count_ci95,swap_count_n,candidate_count_mean,candidate_count_std,candidate_count_ci95,candidate_count_n,added_final_imp_precision_mean,added_final_imp_precision_std,added_final_imp_precision_ci95,added_final_imp_precision_n,added_oracle_overlap_precision_mean,added_oracle_overlap_precision_std,added_oracle_overlap_precision_ci95,added_oracle_overlap_precision_n
epoch_10,base,,0.0,5,5,0.8723,0.002050609665440984,0.0017974386220397033,5,-0.024900000000000033,0.003287856444554749,0.002881933240031793,5,-0.01294000000000004,0.0019743353311937454,0.00173058122028408,5,0.23424755726699714,0.009546375872592982,0.008367767392833656,5,1.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
epoch_10,final_oracle_residual,,0.5,5,5,0.88628,0.0013198484761517116,0.0011568981977684968,5,-0.010919999999999996,0.0022049943310585153,0.0019327627479854182,5,0.0010399999999999964,0.0025383065220733044,0.002224923764986096,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,14125.4,287.2008008345381,251.74260143249495,5,28250.8,574.4016016690762,503.4852028649899,5,1.0,0.0,0.0,5,1.0,0.0,0.0,5
epoch_10,round_final_imp_oracle_matched_random_residual,1,0.5,5,5,0.87988,0.0035618815252616157,0.003122126813567958,5,-0.017320000000000002,0.004133642461558605,0.0036232973711800434,5,-0.005360000000000009,0.0029720363389434,0.002605104711907003,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,14125.4,287.2008008345381,251.74260143249495,5,28250.8,574.4016016690762,503.4852028649899,5,1.0,0.0,0.0,5,0.5567956499183205,0.004420154114856183,0.003874435908162784,5
epoch_10,round_final_imp_oracle_matched_random_residual,3,0.5,5,5,0.87886,0.0024754797514825186,0.0021698536724857652,5,-0.018340000000000002,0.002667020809817564,0.0023377468126381754,5,-0.006380000000000008,0.0016407315441595075,0.0014381646081029916,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,14125.4,287.2008008345381,251.74260143249495,5,28250.8,574.4016016690762,503.4852028649899,5,1.0,0.0,0.0,5,0.5975625366855656,0.003132381729161746,0.0027456536433305275,5
epoch_10,round_final_imp_oracle_matched_random_residual,5,0.5,5,5,0.88202,0.0029676590100616144,0.0026012678139707007,5,-0.015180000000000016,0.003405436829541862,0.002984996991623291,5,-0.0032200000000000228,0.0032003124847427037,0.00280519757592937,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,14125.4,287.2008008345381,251.74260143249495,5,28250.8,574.4016016690762,503.4852028649899,5,1.0,0.0,0.0,5,0.6792058666792233,0.00624478502187451,0.005473795415003295,5
epoch_10,round_final_imp_residual,1,0.5,5,5,0.8822800000000001,0.0014956603892595439,0.0013110041342421495,5,-0.014919999999999956,0.0019879637823663043,0.0017425270844380323,5,-0.0029599999999999627,0.001888915032498819,0.0016557070272243248,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,14125.4,287.2008008345381,251.74260143249495,5,28250.8,574.4016016690762,503.4852028649899,5,1.0,0.0,0.0,5,0.5567956499183205,0.004420154114856183,0.003874435908162784,5
epoch_10,round_final_imp_residual,3,0.5,5,5,0.88248,0.0010353743284435932,0.0009075456131787628,5,-0.01472,0.001631563667161076,0.001430128609601275,5,-0.002760000000000007,0.0023797058641773228,0.0020859041588721073,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,14125.4,287.2008008345381,251.74260143249495,5,28250.8,574.4016016690762,503.4852028649899,5,1.0,0.0,0.0,5,0.5975625366855656,0.003132381729161746,0.0027456536433305275,5
epoch_10,round_final_imp_residual,5,0.5,5,5,0.88506,0.002062280291328003,0.001807668376666454,5,-0.012139999999999995,0.002710719461692803,0.0023760503698364837,5,-0.00018000000000000237,0.002532192725682632,0.0022195647861686825,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,0.5264553003311466,0.007319903262928582,0.006416178103575283,5,14125.4,287.2008008345381,251.74260143249495,5,28250.8,574.4016016690762,503.4852028649899,5,1.0,0.0,0.0,5,0.6792058666792233,0.00624478502187451,0.005473795415003295,5
epoch_30,base,,0.0,5,5,0.8811599999999999,0.0025647611974606915,0.00224811231036174,5,-0.01604000000000001,0.00275553987450738,0.0024153371938510186,5,-0.004080000000000017,0.0023594490882407394,0.002068148311896427,5,0.23134079015339706,0.012123857130581412,0.010627029327842426,5,1.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
epoch_30,final_oracle_residual,,0.5,5,5,0.8881,0.0016537835408541454,0.0014496051876287065,5,-0.009099999999999997,0.0010099504938361982,0.0008852606395858707,5,0.002859999999999996,0.0018474306482247629,0.0016193443611536517,5,0.5242246610155997,0.009328774936138689,0.008177031762368928,5,0.5242143839315558,0.009321412105017787,0.008170577956338798,5,14213.8,367.6291609761119,322.2411674258893,5,28427.2,735.5438124272408,644.7325782865327,5,1.0,0.0,0.0,5,1.0,0.0,0.0,5
epoch_30,round_final_imp_oracle_matched_random_residual,1,0.5,5,5,0.8843,0.002141261310536374,0.0018768982923962508,5,-0.0129,0.002578759391645545,0.002260382268555493,5,-0.0009400000000000075,0.0021524404753674713,0.0018866972624139017,5,0.5242246610155997,0.009328774936138689,0.008177031762368928,5,0.5242143839315558,0.009321412105017787,0.008170577956338798,5,14213.8,367.6291609761119,322.2411674258893,5,28427.2,735.5438124272408,644.7325782865327,5,1.0,0.0,0.0,5,0.5568575793900056,0.00481590657645403,0.004221328235469884,5
epoch_30,round_final_imp_oracle_matched_random_residual,3,0.5,5,5,0.8831,0.0033933759001914155,0.002974425120926718,5,-0.014100000000000001,0.004084727653100033,0.003580421651146702,5,-0.0021400000000000086,0.00371187284264962,0.003253599999999973,5,0.5242246610155997,0.009328774936138689,0.008177031762368928,5,0.5242143839315558,0.009321412105017787,0.008170577956338798,5,14213.8,367.6291609761119,322.2411674258893,5,28427.2,735.5438124272408,644.7325782865327,5,1.0,0.0,0.0,5,0.5971350739493946,0.0024752117435020613,0.002169618753133142,5
epoch_30,round_final_imp_oracle_matched_random_residual,5,0.5,5,5,0.88452,0.002937175513992997,0.0025745478515654,5,-0.012680000000000002,0.0030144651266850006,0.002642295184115509,5,-0.0007200000000000095,0.0017598295371996123,0.0015425586018042085,5,0.5242246610155997,0.009328774936138689,0.008177031762368928,5,0.5242143839315558,0.009321412105017787,0.008170577956338798,5,14213.8,367.6291609761119,322.2411674258893,5,28427.2,735.5438124272408,644.7325782865327,5,1.0,0.0,0.0,5,0.678828863114982,0.006553615316633125,0.005744497103779186,5
epoch_30,round_final_imp_residual,1,0.5,5,5,0.88408,0.0013773162309360927,0.0012072709058036655,5,-0.013119999999999998,0.0014939879517586803,0.0013095381781376494,5,-0.0011600000000000054,0.0016562004709575512,0.001451723720271874,5,0.5242246610155997,0.009328774936138689,0.008177031762368928,5,0.5242143839315558,0.009321412105017787,0.008170577956338798,5,14213.8,367.6291609761119,322.2411674258893,5,28427.2,735.5438124272408,644.7325782865327,5,1.0,0.0,0.0,5,0.5568575793900056,0.00481590657645403,0.004221328235469884,5
epoch_30,round_final_imp_residual,3,0.5,5,5,0.88416,0.0025589060162499325,0.0022429800177442677,5,-0.013040000000000006,0.002563786262542191,0.002247257742227189,5,-0.0010800000000000143,0.001814386948806726,0.0015903802815679458,5,0.5242246610155997,0.009328774936138689,0.008177031762368928,5,0.5242143839315558,0.009321412105017787,0.008170577956338798,5,14213.8,367.6291609761119,322.2411674258893,5,28427.2,735.5438124272408,644.7325782865327,5,1.0,0.0,0.0,5,0.5971350739493946,0.0024752117435020613,0.002169618753133142,5
epoch_30,round_final_imp_residual,5,0.5,5,5,0.88596,0.002069541011915436,0.0018140326788677137,5,-0.011239999999999983,0.003126979373133151,0.0027409182694856384,5,0.0007200000000000095,0.003085773808949696,0.0027047999999999872,5,0.5242246610155997,0.009328774936138689,0.008177031762368928,5,0.5242143839315558,0.009321412105017787,0.008170577956338798,5,14213.8,367.6291609761119,322.2411674258893,5,28427.2,735.5438124272408,644.7325782865327,5,1.0,0.0,0.0,5,0.678828863114982,0.006553615316633125,0.005744497103779186,5
traj_rms_abs,base,,0.0,5,5,0.8722,0.001670329308849002,0.0014641081927234709,5,-0.025,0.0027667670664514067,0.002425178261489265,5,-0.013040000000000006,0.0012581732790040911,0.001102837503896167,5,0.24038643781502858,0.008962229177454576,0.007855740238922418,5,1.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
traj_rms_abs,final_oracle_residual,,0.5,5,5,0.88752,0.0024893774322107365,0.002182035526750216,5,-0.00968,0.0023166786570433433,0.00203065837599536,5,0.002279999999999993,0.0026042273326267623,0.0022827059030896273,5,0.5311383423183079,0.006843077349137,0.005998221762160082,5,0.5311486801857925,0.006848635258605561,0.006003093484606803,5,13942.4,267.0492463947427,234.0789851652642,5,27885.2,533.8845380791619,467.97043075818374,5,1.0,0.0,0.0,5,1.0,0.0,0.0,5
