seed,dense_accuracy,imp_accuracy,imp_sparsity,posterior_jaccard_mean,random_jaccard_mean,posterior_minus_random_jaccard,jaccard_cohens_d,mannwhitney_greater_pvalue,dense_magnitude_to_imp_jaccard,initial_magnitude_to_imp_jaccard,chain_start_magnitude_to_imp_jaccard_mean,posterior_to_chain_start_magnitude_jaccard_mean,state_num_clusters,function_num_clusters,hmc_accept_rate,hmc_sample_accuracy_mean,hmc_sample_to_dense_prediction_agreement_mean,hmc_sample_to_imp_prediction_agreement_mean,hmc_step_size,hmc_leapfrog_steps,hmc_energy_first,hmc_energy_last
0.0,0.7694444444444445,0.7833333333333333,0.5101351351351351,0.41870943171620983,0.32781137700238266,0.09089805471382717,4.552079884868971,9.949704564909527e-08,0.8892508143322475,0.4180929095354523,0.8892508143322475,0.41383795745868907,3.0,2.0,0.95,0.9211111111111112,0.7708333253860473,0.7763888895511627,0.01,4.0,868.3421630859375,90.59037017822266
1.0,0.7916666666666666,0.7722222222222223,0.5101351351351351,0.4106595957761193,0.3236175498500002,0.08704204592611914,5.047977943467625,9.774876018773412e-08,0.8892508143322475,0.40096618357487923,0.8892508143322475,0.4007527885965995,3.0,2.0,0.95625,0.8972222222222224,0.7727777779102325,0.7541666626930237,0.01,4.0,1055.1014404296875,142.81729125976562
2.0,0.6583333333333333,0.7194444444444444,0.5101351351351351,0.40513869636963074,0.3255418315405722,0.07959686482905853,4.875408132868436,9.962294478855598e-08,0.8412698412698413,0.4250614250614251,0.8412698412698413,0.4048714867828419,3.0,3.0,0.95,0.9225,0.6536111116409302,0.7094444394111633,0.01,4.0,1224.96240234375,93.22503662109375
3.0,0.8,0.7888888888888889,0.5101351351351351,0.4271363394315231,0.3260676213791986,0.10106871805232454,4.873575239941725,9.961664658204687e-08,0.8831168831168831,0.38095238095238093,0.8831168831168831,0.42477453288727507,3.0,3.0,0.925,0.9430555555555555,0.7947222292423248,0.785277783870697,0.01,4.0,858.098388671875,124.5544204711914
4.0,0.7527777777777778,0.8055555555555556,0.5101351351351351,0.4061993952763793,0.3240830862653943,0.08211630901098504,4.639617757342298,9.89822875053225e-08,0.864951768488746,0.4043583535108959,0.864951768488746,0.40306580843212975,3.0,2.0,0.96875,0.9166666666666666,0.7372222125530243,0.8013888895511627,0.01,4.0,1114.0675048828125,112.18658447265625
