base_source,variant,process_round,alpha,runs,rows,trained_accuracy_mean,trained_accuracy_std,trained_accuracy_ci95,trained_accuracy_n,accuracy_minus_imp_mean,accuracy_minus_imp_std,accuracy_minus_imp_ci95,accuracy_minus_imp_n,accuracy_minus_dense_mean,accuracy_minus_dense_std,accuracy_minus_dense_ci95,accuracy_minus_dense_n,mask_to_imp_jaccard_mean,mask_to_imp_jaccard_std,mask_to_imp_jaccard_ci95,mask_to_imp_jaccard_n,mask_to_base_jaccard_mean,mask_to_base_jaccard_std,mask_to_base_jaccard_ci95,mask_to_base_jaccard_n,swap_count_mean,swap_count_std,swap_count_ci95,swap_count_n,candidate_count_mean,candidate_count_std,candidate_count_ci95,candidate_count_n,added_final_imp_precision_mean,added_final_imp_precision_std,added_final_imp_precision_ci95,added_final_imp_precision_n,added_oracle_overlap_precision_mean,added_oracle_overlap_precision_std,added_oracle_overlap_precision_ci95,added_oracle_overlap_precision_n
epoch_10,base,,0.0,5,5,0.87216,0.0014152738250953493,0.0012405422040382245,5,-0.024419999999999997,0.002686447468311977,0.002354775029594095,5,-0.01317999999999997,0.002370021096952518,0.0020774150861106243,5,0.23473077950792298,0.008411230663284999,0.0073727687467140725,5,1.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
epoch_10,base_score_final_imp_residual,,0.5,5,5,0.88242,0.0012949903474543745,0.0011351090872687088,5,-0.014160000000000016,0.0025442091109025965,0.0022300976122133827,5,-0.0029199999999999894,0.002047437422731156,0.0017946580287063045,5,0.5268363568656912,0.006438648224611076,0.00564372400446797,5,0.5268210331490136,0.006443999825913437,0.005648414889833788,5,14110.8,252.3780893817845,221.21914904456168,5,28221.0,504.5388984013027,442.2478434543237,5,1.0,0.0,0.0,5,0.5094140191235191,0.003724671600666451,0.0032648186060376294,5
epoch_10,dense_score_final_imp_residual,,0.5,5,5,0.88272,0.0010917875251164973,0.0009569939602735247,5,-0.013860000000000006,0.0025442091109026065,0.0022300976122133914,5,-0.002619999999999978,0.0018593009439033404,0.0016297491340693776,5,0.5268363568656912,0.006438648224611076,0.00564372400446797,5,0.5268210331490136,0.006443999825913437,0.005648414889833788,5,14110.8,252.3780893817845,221.21914904456168,5,28221.0,504.5388984013027,442.2478434543237,5,1.0,0.0,0.0,5,0.5166832072544422,0.004761465164845758,0.004173608234188204,5
epoch_10,final_oracle_residual,,0.5,5,5,0.88976,0.0003714835124201351,0.0003256196554263893,5,-0.0068199999999999815,0.002009228707738327,0.001761166613356007,5,0.004420000000000046,0.0020608250774871535,0.001806392825495038,5,0.5268363568656912,0.006438648224611076,0.00564372400446797,5,0.5268210331490136,0.006443999825913437,0.005648414889833788,5,14110.8,252.3780893817845,221.21914904456168,5,28221.0,504.5388984013027,442.2478434543237,5,1.0,0.0,0.0,5,1.0,0.0,0.0,5
epoch_10,round_final_imp_residual,1,0.5,5,5,0.88326,0.002423427325091479,0.002124227709074531,5,-0.013319999999999999,0.00286740300620611,0.0025133895519795324,5,-0.0020799999999999708,0.0038401822873399888,0.0033660681870692753,5,0.5268363568656912,0.006438648224611076,0.00564372400446797,5,0.5268210331490136,0.006443999825913437,0.005648414889833788,5,14110.8,252.3780893817845,221.21914904456168,5,28221.0,504.5388984013027,442.2478434543237,5,1.0,0.0,0.0,5,0.5558682041943528,0.002417286116345514,0.0021188447022682934,5
epoch_10,round_final_imp_residual,3,0.5,5,5,0.88378,0.0020620378270051437,0.0018074558473169056,5,-0.012799999999999988,0.003677635109686648,0.003223589303866102,5,-0.0015599999999999614,0.0019539703170724314,0.0017127304983563835,5,0.5268363568656912,0.006438648224611076,0.00564372400446797,5,0.5268210331490136,0.006443999825913437,0.005648414889833788,5,14110.8,252.3780893817845,221.21914904456168,5,28221.0,504.5388984013027,442.2478434543237,5,1.0,0.0,0.0,5,0.5983637723059908,0.0028648598413873877,0.002511160369729774,5
epoch_10,round_final_imp_residual,5,0.5,5,5,0.88718,0.0028110496260293667,0.002463993636355394,5,-0.009400000000000009,0.004160528812542882,0.003646864296899406,5,0.0018400000000000194,0.0012720062892926185,0.0011149626720208985,5,0.5268363568656912,0.006438648224611076,0.00564372400446797,5,0.5268210331490136,0.006443999825913437,0.005648414889833788,5,14110.8,252.3780893817845,221.21914904456168,5,28221.0,504.5388984013027,442.2478434543237,5,1.0,0.0,0.0,5,0.6779975687916462,0.0024627183541347164,0.002158667814518397,5
epoch_30,base,,0.0,5,5,0.8811,0.0029487285395573435,0.002584674524964408,5,-0.015480000000000004,0.004698616817745372,0.004118519229043337,5,-0.004239999999999977,0.001597811002590728,0.0014005430946600645,5,0.23165454274621705,0.010527363335019514,0.009227640816049468,5,1.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
epoch_30,base_score_final_imp_residual,,0.5,5,5,0.88314,0.002296301373948985,0.0020127968998386297,5,-0.013439999999999985,0.004059310286243189,0.0035581423467871283,5,-0.0021999999999999576,0.001086278049120045,0.0009521646916369242,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,14203.4,318.4576894973648,279.1404723360624,5,28406.8,636.9153789947296,558.2809446721247,5,1.0,0.0,0.0,5,0.5131278629931619,0.0027529752539299937,0.0024130892047995864,5
epoch_30,dense_score_final_imp_residual,,0.5,5,5,0.88314,0.002296301373948985,0.0020127968998386297,5,-0.013439999999999985,0.004059310286243189,0.0035581423467871283,5,-0.0021999999999999576,0.001086278049120045,0.0009521646916369242,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,14203.4,318.4576894973648,279.1404723360624,5,28406.8,636.9153789947296,558.2809446721247,5,1.0,0.0,0.0,5,0.5131278629931619,0.0027529752539299937,0.0024130892047995864,5
epoch_30,final_oracle_residual,,0.5,5,5,0.8902,0.0008185352771872295,0.0007174778045347329,5,-0.006380000000000008,0.0022631835983852227,0.001983767889648361,5,0.00486000000000002,0.002136117974270131,0.0018723899593834465,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,14203.4,318.4576894973648,279.1404723360624,5,28406.8,636.9153789947296,558.2809446721247,5,1.0,0.0,0.0,5,1.0,0.0,0.0,5
epoch_30,round_final_imp_residual,1,0.5,5,5,0.8861,0.002137755832643179,0.0018738256055460302,5,-0.01048,0.002727086357268476,0.0023903965863429195,5,0.0007600000000000274,0.003110144691167935,0.0027261620201301444,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,14203.4,318.4576894973648,279.1404723360624,5,28406.8,636.9153789947296,558.2809446721247,5,1.0,0.0,0.0,5,0.5574110296332877,0.0027891915949674597,0.002444834227378374,5
epoch_30,round_final_imp_residual,3,0.5,5,5,0.88736,0.0025832150510555433,0.002264287826227027,5,-0.009220000000000006,0.003001166439902936,0.0026306383711942887,5,0.0020200000000000218,0.003889987146508308,0.00340972407094766,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,14203.4,318.4576894973648,279.1404723360624,5,28406.8,636.9153789947296,558.2809446721247,5,1.0,0.0,0.0,5,0.5992414404038415,0.004818690933908559,0.0042237688323863406,5
epoch_30,round_final_imp_residual,5,0.5,5,5,0.88728,0.001864671552847853,0.0016344566803681332,5,-0.009299999999999998,0.0035035696082709494,0.0030710141647344916,5,0.0019400000000000307,0.00205985436378401,0.0018055419574188858,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,0.5244667981733809,0.008088156340965335,0.0070895816172894255,5,14203.4,318.4576894973648,279.1404723360624,5,28406.8,636.9153789947296,558.2809446721247,5,1.0,0.0,0.0,5,0.6778838317285991,0.002361172922110781,0.0020696593189048367,5
traj_rms_abs,base,,0.0,5,5,0.87464,0.0015241391012633934,0.0013359668259354301,5,-0.02193999999999998,0.002620686932847913,0.002297133378800597,5,-0.010699999999999954,0.0022638462845343157,0.0019843487596689917,5,0.2404027772220577,0.008198364280985922,0.007186183135943557,5,1.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
traj_rms_abs,base_score_final_imp_residual,,0.5,5,5,0.882,0.0014645818515876751,0.0012837625948749194,5,-0.014579999999999992,0.002907232360854539,0.0025483015206211154,5,-0.0033399999999999654,0.0020231164079212017,0.0017733397192867442,5,0.53115843513953,0.0062520614254840045,0.005480173463979496,5,0.5311584625181974,0.0062562799997800496,0.0054838712073859795,5,13941.8,243.49476380407035,213.43257086021336,5,27883.6,486.82779296174124,426.7233750522696,5,1.0,0.0,0.0,5,0.5179380375142923,0.004631280248442719,0.004059496123681053,5
