seed,dense_accuracy,imp_accuracy,imp_sparsity,posterior_jaccard_mean,random_jaccard_mean,posterior_minus_random_jaccard,jaccard_cohens_d,mannwhitney_greater_pvalue,dense_magnitude_to_imp_jaccard,initial_magnitude_to_imp_jaccard,chain_start_magnitude_to_imp_jaccard_mean,posterior_to_chain_start_magnitude_jaccard_mean,state_num_clusters,function_num_clusters,hmc_accept_rate,hmc_sample_accuracy_mean,hmc_sample_to_dense_prediction_agreement_mean,hmc_sample_to_imp_prediction_agreement_mean,hmc_step_size,hmc_leapfrog_steps,hmc_energy_first,hmc_energy_last
0.0,0.7694444444444445,0.7833333333333333,0.5101351351351351,0.3916310450727508,0.32656404684520424,0.06506699822754658,4.3507552423343405,3.608990482170889e-07,0.8892508143322475,0.4180929095354523,0.8892508143322475,0.3919463860779477,3.0,3.0,0.8375,0.9075000000000001,0.7558333396911621,0.7633333325386047,0.02,4.0,687.6627807617188,24.060882568359375
