base_source,base_kind,variant,alpha,seeds,rows,trained_accuracy_mean,trained_accuracy_std,trained_accuracy_ci95,trained_accuracy_n,accuracy_minus_imp_mean,accuracy_minus_imp_std,accuracy_minus_imp_ci95,accuracy_minus_imp_n,accuracy_minus_dense_mean,accuracy_minus_dense_std,accuracy_minus_dense_ci95,accuracy_minus_dense_n,base_to_imp_jaccard_mean,base_to_imp_jaccard_std,base_to_imp_jaccard_ci95,base_to_imp_jaccard_n,base_to_reference_jaccard_mean,base_to_reference_jaccard_std,base_to_reference_jaccard_ci95,base_to_reference_jaccard_n,mask_to_imp_jaccard_mean,mask_to_imp_jaccard_std,mask_to_imp_jaccard_ci95,mask_to_imp_jaccard_n,mask_to_effective_base_jaccard_mean,mask_to_effective_base_jaccard_std,mask_to_effective_base_jaccard_ci95,mask_to_effective_base_jaccard_n,mask_to_reference_base_jaccard_mean,mask_to_reference_base_jaccard_std,mask_to_reference_base_jaccard_ci95,mask_to_reference_base_jaccard_n,swap_count_mean,swap_count_std,swap_count_ci95,swap_count_n,candidate_count_mean,candidate_count_std,candidate_count_ci95,candidate_count_n,heldout_count_mean,heldout_count_std,heldout_count_ci95,heldout_count_n,heldout_positive_count_mean,heldout_positive_count_std,heldout_positive_count_ci95,heldout_positive_count_n,added_imp_only_hits_mean,added_imp_only_hits_std,added_imp_only_hits_ci95,added_imp_only_hits_n,added_imp_only_precision_mean,added_imp_only_precision_std,added_imp_only_precision_ci95,added_imp_only_precision_n,added_oracle_overlap_hits_mean,added_oracle_overlap_hits_std,added_oracle_overlap_hits_ci95,added_oracle_overlap_hits_n,added_oracle_overlap_precision_mean,added_oracle_overlap_precision_std,added_oracle_overlap_precision_ci95,added_oracle_overlap_precision_n
epoch_10,imp_overlap_random,base,0.0,5,5,0.86002,0.0016604216332004444,0.0014554237321137867,5,-0.036740000000000016,0.0029804362096847756,0.002612467523243134,5,-0.024540000000000027,0.0032822248551859032,0.002876996934304952,5,0.233330540537762,0.009403302613998799,0.00824235815229789,5,0.18788554573493188,0.004946906533739519,0.004336154760809533,5,0.233330540537762,0.009403302613998799,0.00824235815229789,5,1.0,0.0,0.0,5,0.18788554573493188,0.004946906533739519,0.004336154760809533,5,0.0,0.0,0.0,5,225367.0,0.0,0.0,5,225367.0,0.0,0.0,5,28305.4,561.0430464768278,491.77591296849823,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
epoch_10,imp_overlap_random,low_imp_only_residual,0.5,5,5,0.86936,0.0038364045667786495,0.003362756868999015,5,-0.02739999999999998,0.002651414716712582,0.002324067468900171,5,-0.015199999999999991,0.004138236339311733,0.003627324082571081,5,0.233330540537762,0.009403302613998799,0.00824235815229789,5,0.18788554573493188,0.004946906533739519,0.004336154760809533,5,0.5257518403860727,0.007194081308183232,0.006305890297577262,5,0.5257568378191254,0.007178669295204498,0.006292381072570563,5,0.24765962208832026,0.005036100775635494,0.0044143369609372695,5,14152.6,280.2227685253288,245.62608643220287,5,28305.4,561.0430464768278,491.77591296849823,5,28305.4,561.0430464768278,491.77591296849823,5,28305.4,561.0430464768278,491.77591296849823,5,14152.6,280.2227685253288,245.62608643220287,5,1.0,0.0,0.0,5,0.2,0.4472135954999579,0.39199999999999996,5,1.4553922282055012e-05,3.254355956192388e-05,2.852568767282783e-05,5
epoch_10,imp_overlap_random,oracle_imp_residual,0.5,5,5,0.89026,0.0030753861546153898,0.0026956948195224224,5,-0.0064999999999999945,0.0021954498400100463,0.0019243966327137723,5,0.005699999999999994,0.0028169132042006814,0.002469133289233312,5,0.233330540537762,0.009403302613998799,0.00824235815229789,5,0.18788554573493188,0.004946906533739519,0.004336154760809533,5,0.5257518403860727,0.007194081308183232,0.006305890297577262,5,0.5257568378191254,0.007178669295204498,0.006292381072570563,5,0.2760920306557065,0.005537869505879873,0.004854156644942862,5,14152.6,280.2227685253288,245.62608643220287,5,,,,0,,,,0,,,,0,14152.6,280.2227685253288,245.62608643220287,5,1.0,0.0,0.0,5,14152.6,280.2227685253288,245.62608643220287,5,1.0,0.0,0.0,5
epoch_10,imp_overlap_random,random_imp_only_residual,0.5,5,5,0.8787,0.0033007574888198263,0.002893241503919112,5,-0.01806000000000001,0.0027097970403704157,0.0023752418318984283,5,-0.005860000000000021,0.0027153268679848243,0.0023800889395147002,5,0.233330540537762,0.009403302613998799,0.00824235815229789,5,0.18788554573493188,0.004946906533739519,0.004336154760809533,5,0.5257518403860727,0.007194081308183232,0.006305890297577262,5,0.5257568378191254,0.007178669295204498,0.006292381072570563,5,0.2616463812873659,0.005379379790981959,0.004715234284654314,5,14152.6,280.2227685253288,245.62608643220287,5,28305.4,561.0430464768278,491.77591296849823,5,28305.4,561.0430464768278,491.77591296849823,5,28305.4,561.0430464768278,491.77591296849823,5,14152.6,280.2227685253288,245.62608643220287,5,1.0,0.0,0.0,5,7076.2,144.9110071733683,127.02009818922356,5,0.4999883774504949,0.001171863657888592,0.001027183785364976,5
epoch_10,imp_overlap_random,random_residual,0.5,5,5,0.8651,0.0019999999999999853,0.0017530772943598221,5,-0.03166000000000002,0.002467387282126616,0.0021627603103441975,5,-0.019460000000000033,0.0021102132593650556,0.0018496834756249704,5,0.233330540537762,0.009403302613998799,0.00824235815229789,5,0.18788554573493188,0.004946906533739519,0.004336154760809533,5,0.2636850411958954,0.007970810448350884,0.006986723407325036,5,0.5257568378191254,0.007178669295204498,0.006292381072570563,5,0.21863580080890407,0.004830235393865349,0.004233887997699288,5,14152.6,280.2227685253288,245.62608643220287,5,,,,0,225367.0,0.0,0.0,5,28305.4,561.0430464768278,491.77591296849823,5,1774.6,109.40886618551534,95.90109955574023,5,0.1253079306534341,0.005367900833277374,0.004705172534596902,5,,,,0,,,,0
epoch_30,imp_overlap_random,base,0.0,5,5,0.86126,0.0028201063809722058,0.0024719322320808303,5,-0.0355,0.002270462507948589,0.0019901481351899787,5,-0.023300000000000008,0.002570992026436532,0.0022535738727630325,5,0.2308260437903085,0.013414886959595869,0.01175866686763568,5,0.18342379806422482,0.005755873113606419,0.005045245232339831,5,0.2308260437903085,0.013414886959595869,0.01175866686763568,5,1.0,0.0,0.0,5,0.18342379806422482,0.005755873113606419,0.005045245232339831,5,0.0,0.0,0.0,5,225367.0,0.0,0.0,5,225367.0,0.0,0.0,5,28459.2,801.7045590490302,702.7250296268093,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
epoch_30,imp_overlap_random,low_imp_only_residual,0.5,5,5,0.8682799999999999,0.00478194521089483,0.0041915597860462395,5,-0.028480000000000016,0.0028839209420509736,0.002527868161119194,5,-0.016280000000000027,0.004641874621314143,0.004068782500945491,5,0.2308260437903085,0.013414886959595869,0.01175866686763568,5,0.18342379806422482,0.005755873113606419,0.005045245232339831,5,0.5238292193249438,0.010260940229423535,0.008994110667492899,5,0.5238087643932218,0.010255658478808395,0.00898948100895396,5,0.24271370252614327,0.005818840730232618,0.005100438781833502,5,14230.0,400.754288810488,351.2766221654951,5,28459.2,801.7045590490302,702.7250296268093,5,28459.2,801.7045590490302,702.7250296268093,5,28459.2,801.7045590490302,702.7250296268093,5,14230.0,400.754288810488,351.2766221654951,5,1.0,0.0,0.0,5,0.8,0.4472135954999579,0.39199999999999996,5,5.65680084975105e-05,3.167436801330334e-05,2.776380768865976e-05,5
epoch_30,imp_overlap_random,oracle_imp_residual,0.5,5,5,0.89036,0.002212012658191639,0.0019389145829561524,5,-0.0064000000000000055,0.001695582495781325,0.001486243587034111,5,0.005799999999999983,0.001232882800593826,0.0010806694221639002,5,0.2308260437903085,0.013414886959595869,0.01175866686763568,5,0.18342379806422482,0.005755873113606419,0.005045245232339831,5,0.5238292193249438,0.010260940229423535,0.008994110667492899,5,0.5238087643932218,0.010255658478808395,0.00898948100895396,5,0.27207051885567085,0.007305232877961752,0.006403318944182849,5,14230.0,400.754288810488,351.2766221654951,5,,,,0,,,,0,,,,0,14230.0,400.754288810488,351.2766221654951,5,1.0,0.0,0.0,5,14230.0,400.754288810488,351.2766221654951,5,1.0,0.0,0.0,5
epoch_30,imp_overlap_random,random_imp_only_residual,0.5,5,5,0.87852,0.005657914810245886,0.004959380993632149,5,-0.018240000000000013,0.004168692840687583,0.0036540203830849015,5,-0.006040000000000023,0.004563222545526358,0.003999840916836573,5,0.2308260437903085,0.013414886959595869,0.01175866686763568,5,0.18342379806422482,0.005755873113606419,0.005045245232339831,5,0.5238292193249438,0.010260940229423535,0.008994110667492899,5,0.5238087643932218,0.010255658478808395,0.00898948100895396,5,0.2571046667049679,0.006391826790666128,0.005602683208098842,5,14230.0,400.754288810488,351.2766221654951,5,28459.2,801.7045590490302,702.7250296268093,5,28459.2,801.7045590490302,702.7250296268093,5,28459.2,801.7045590490302,702.7250296268093,5,14230.0,400.754288810488,351.2766221654951,5,1.0,0.0,0.0,5,7130.2,231.27840366104223,202.72445906698084,5,0.5010327589941279,0.0046472173957317715,0.004073465649205706,5
epoch_30,imp_overlap_random,random_residual,0.5,5,5,0.86236,0.0021686401268997796,0.0019008968830528175,5,-0.034399999999999986,0.0018479718612576352,0.0016198187552933217,5,-0.022199999999999998,0.0031992186546092667,0.0028042387915439624,5,0.2308260437903085,0.013414886959595869,0.01175866686763568,5,0.18342379806422482,0.005755873113606419,0.005045245232339831,5,0.26136340021570487,0.012515781477501275,0.010970566164688436,5,0.5238087643932218,0.010255658478808395,0.00898948100895396,5,0.21485459540920987,0.005808041926425671,0.0050909732129534,5,14230.0,400.754288810488,351.2766221654951,5,,,,0,225367.0,0.0,0.0,5,28459.2,801.7045590490302,702.7250296268093,5,1792.4,93.51630873810193,81.97065875055536,5,0.12589620481607655,0.0034487810906473604,0.0030229899116157176,5,,,,0,,,,0
