source_kind,source,num_runs,trained_accuracy,trained_accuracy_std,trained_accuracy_ci95_low,trained_accuracy_ci95_high,trained_ece,trained_ece_std,trained_ece_ci95_low,trained_ece_ci95_high,trained_brier,trained_brier_std,trained_brier_ci95_low,trained_brier_ci95_high,accuracy_minus_imp,accuracy_minus_imp_std,accuracy_minus_imp_ci95_low,accuracy_minus_imp_ci95_high,accuracy_minus_dense,accuracy_minus_dense_std,accuracy_minus_dense_ci95_low,accuracy_minus_dense_ci95_high,source_to_imp_jaccard,source_to_imp_jaccard_std,source_to_imp_jaccard_ci95_low,source_to_imp_jaccard_ci95_high,source_to_dense_final_magnitude_jaccard,source_to_dense_final_magnitude_jaccard_std,source_to_dense_final_magnitude_jaccard_ci95_low,source_to_dense_final_magnitude_jaccard_ci95_high,source_to_rewind_magnitude_jaccard,source_to_rewind_magnitude_jaccard_std,source_to_rewind_magnitude_jaccard_ci95_low,source_to_rewind_magnitude_jaccard_ci95_high,mask_sparsity,mask_sparsity_std,mask_sparsity_ci95_low,mask_sparsity_ci95_high,dense_accuracy,dense_accuracy_std,dense_accuracy_ci95_low,dense_accuracy_ci95_high,imp_accuracy,imp_accuracy_std,imp_accuracy_ci95_low,imp_accuracy_ci95_high
hard_concrete,hard_concrete,5.0,0.27656,0.001785497129653256,0.27434301249521337,0.2787769875047866,0.014782636054307222,0.001695805834950371,0.012677015001105468,0.016888257107508978,0.7536598324775696,0.0017138180961944773,0.7515318462480548,0.7557878187070844,-0.62044,0.003915737478432348,-0.6253020302533866,-0.6155779697466134,-0.60628,0.003938527643676045,-0.611170327981083,-0.6013896720189171,0.09216054412067934,0.0010678372997606459,0.09083464898962743,0.09348643925173125,0.0921539350560302,0.001687056095361948,0.09005917823946905,0.09424869187259136,0.09237001623473076,0.0009654297275582143,0.09117127689922605,0.09356875557023547,0.8319207371094443,0.0,0.8319207371094443,0.8319207371094443,0.8828400000000001,0.0021904337470008183,0.8801202172758986,0.8855597827241015,0.897,0.0029605742686174886,0.8933239615166493,0.9006760384833508
