seed,dense_accuracy,imp_accuracy,imp_sparsity,posterior_jaccard_mean,random_jaccard_mean,posterior_minus_random_jaccard,jaccard_cohens_d,mannwhitney_greater_pvalue,dense_magnitude_to_imp_jaccard,initial_magnitude_to_imp_jaccard,snip_to_imp_jaccard,synflow_to_imp_jaccard,posterior_to_dense_magnitude_jaccard_mean,posterior_to_chain_start_magnitude_jaccard_mean,chain_start_magnitude_to_imp_jaccard_mean,state_num_clusters,function_num_clusters,sgld_sample_accuracy_mean,sgld_sample_to_dense_prediction_agreement_mean,sgld_sample_to_imp_prediction_agreement_mean,sgld_chains,sgld_chain_start_accuracy_mean,posterior_mean_abs_jaccard,posterior_rms_jaccard,posterior_snr_jaccard,posterior_high_variance_jaccard,posterior_low_variance_jaccard,posterior_mean_abs_chainwise_jaccard,posterior_rms_chainwise_jaccard,posterior_snr_chainwise_jaccard,posterior_high_variance_chainwise_jaccard,posterior_low_variance_chainwise_jaccard,dense_imp_linear_barrier,dense_sample_linear_barrier_mean,imp_sample_linear_barrier_mean
0.0,0.8645,0.8593,0.9423552738611713,0.1316854405127676,0.029722951299121895,0.1019624892136457,82.72456458650903,3.7477458271654197e-32,0.4118501608384352,0.33300676006662094,0.14509341861639455,0.34234411996842934,0.17044612359907554,0.9405695107530546,0.13160240048538047,3.0,3.0,0.8692216666666667,0.9417800009250641,0.9365599979956944,3.0,0.8623666666666666,0.12894125456355793,0.15422463522225993,0.032478373045985734,0.1491554054054054,0.015297365868218789,0.1314766603545271,0.13150799102305422,0.10822140772238868,0.03078383567895387,0.027568845834636202,0.0052661315917968965,0.7751988415527344,0.6266942306518555
1.0,0.8654,0.8571,0.9423552738611713,0.12799457116259735,0.029690427667234332,0.09830414349536302,93.66429935945303,3.715698881339044e-32,0.3771255060728745,0.3309204734422381,0.14451547779273216,0.3360172820109976,0.168834337323745,0.9414092251479977,0.1280988361126926,3.0,3.0,0.8670950000000001,0.9436633348464966,0.929543337225914,3.0,0.8631000000000001,0.12085015240135102,0.15197697062060792,0.03114816218264494,0.143265271825897,0.014389025572206069,0.128192418017394,0.128192418017394,0.10612191579372421,0.02974478308874744,0.02982269659924275,0.06099306640625002,0.8625949920654297,0.7469349435424804
2.0,0.8619,0.8609,0.9423552738611713,0.12989269119482413,0.029755834281516194,0.10013685691330794,51.46819276000953,3.752460256196971e-32,0.40224672781613935,0.3267674305216967,0.1441305079044736,0.33693622875110546,0.1717522352844257,0.9405508131937947,0.12975897206838624,3.0,3.0,0.8680966666666666,0.942198337117831,0.9420633325974147,3.0,0.8634000000000001,0.13138200565441543,0.15726801054690823,0.03114816218264494,0.1434574333977645,0.013708836239010579,0.12982108751592,0.12982108751592,0.10786485465702335,0.02893967118034005,0.02961833092165887,0.012788662719726562,0.7309195248413085,0.7963720159912109
3.0,0.8649,0.8636,0.9423552738611713,0.1305162229136726,0.02973354969671875,0.10078267321695385,88.34621240050448,3.723111388635045e-32,0.34207930558295524,0.3270262362235443,0.15090509220098122,0.3403605556102847,0.16495395051249198,0.9395290316802627,0.13059934265776105,3.0,3.0,0.8674483333333334,0.9405300031105678,0.943016670147578,3.0,0.8624333333333333,0.1226072607260726,0.15119722480751333,0.03114816218264494,0.14230543195365628,0.013406822583047817,0.13053641016147557,0.13053641016147557,0.10876822182666945,0.029175432097050716,0.029614277416731647,0.11716152648925782,0.8806022775268556,0.7558933120727538
4.0,0.8662,0.8609,0.9423552738611713,0.1297241107723089,0.029762291090786593,0.09996181968152229,50.827418561145514,3.758428250320595e-32,0.3733723629756738,0.3302698474775127,0.14058177550507167,0.3381195908733281,0.16763397926957854,0.9417415955874725,0.13000898513457748,3.0,3.0,0.8685766666666666,0.9396466612815857,0.9402216672897339,3.0,0.8661666666666666,0.12131201582330642,0.1560880278698275,0.029509685230024212,0.14954376478540046,0.016511019798281658,0.12978944826261568,0.12975821113005404,0.10741683954314245,0.02995222213895,0.030134824642326766,0.07483816833496093,0.9370325201416015,0.7507971630859374
