base_source,variant,process_round,alpha,runs,rows,trained_accuracy_mean,trained_accuracy_std,trained_accuracy_ci95,trained_accuracy_n,accuracy_minus_imp_mean,accuracy_minus_imp_std,accuracy_minus_imp_ci95,accuracy_minus_imp_n,accuracy_minus_dense_mean,accuracy_minus_dense_std,accuracy_minus_dense_ci95,accuracy_minus_dense_n,mask_to_imp_jaccard_mean,mask_to_imp_jaccard_std,mask_to_imp_jaccard_ci95,mask_to_imp_jaccard_n,mask_to_base_jaccard_mean,mask_to_base_jaccard_std,mask_to_base_jaccard_ci95,mask_to_base_jaccard_n,swap_count_mean,swap_count_std,swap_count_ci95,swap_count_n,candidate_count_mean,candidate_count_std,candidate_count_ci95,candidate_count_n,added_final_imp_precision_mean,added_final_imp_precision_std,added_final_imp_precision_ci95,added_final_imp_precision_n,added_oracle_overlap_precision_mean,added_oracle_overlap_precision_std,added_oracle_overlap_precision_ci95,added_oracle_overlap_precision_n
epoch_30,round_excluded_oracle_final_imp_residual,1,0.5,5,5,0.88298,0.0027707399733644983,0.0024286606679402383,5,-0.014180000000000016,0.0027031463149448185,0.0023694122140311105,5,-0.004380000000000028,0.0034230103710038485,0.003000400879882541,5,0.5241391997096787,0.010569416634778919,0.009264502158530028,5,0.5241444332862996,0.010581086794771405,0.009274731504782217,5,14217.0,417.41226623088113,365.87798315832015,5,14217.4,417.35512456420133,365.827896279111,5,1.0,0.0,0.0,5,0.4391880834495951,0.0031808767262196417,0.00278816138244665,5
epoch_30,round_excluded_oracle_final_imp_residual,3,0.5,5,5,0.88344,0.00232551069659979,0.0020384000000000075,5,-0.01372000000000002,0.003505281729048322,0.0030725149047644983,5,-0.003920000000000035,0.004520730029541675,0.003962594584360089,5,0.5241391997096787,0.010569416634778919,0.009264502158530028,5,0.5241444332862996,0.010581086794771405,0.009274731504782217,5,14217.0,417.41226623088113,365.87798315832015,5,14217.4,417.35512456420133,365.827896279111,5,1.0,0.0,0.0,5,0.401739280979371,0.002368530682723548,0.0020761086804386253,5
epoch_30,round_excluded_oracle_final_imp_residual,5,0.5,5,5,0.8824,0.0019287301521985643,0.001690606518383246,5,-0.014759999999999995,0.003275362575349448,0.0028709818808205357,5,-0.004960000000000009,0.004371841717171374,0.0038320882244541237,5,0.5241391997096787,0.010569416634778919,0.009264502158530028,5,0.5241444332862996,0.010581086794771405,0.009274731504782217,5,14217.0,417.41226623088113,365.87798315832015,5,14217.4,417.35512456420133,365.827896279111,5,1.0,0.0,0.0,5,0.324547233863655,0.00724256571598003,0.006348388754796787,5
epoch_30,round_final_imp_residual,1,0.5,5,5,0.88478,0.0016146206984923618,0.0014152774427651882,5,-0.012380000000000013,0.0027779488836189577,0.0024349795563823233,5,-0.0025800000000000267,0.003439767433998981,0.003015089093211003,5,0.5241391997096787,0.010569416634778919,0.009264502158530028,5,0.5241444332862996,0.010581086794771405,0.009274731504782217,5,14217.0,417.41226623088113,365.87798315832015,5,28434.2,834.3558593310171,731.3451562046472,5,1.0,0.0,0.0,5,0.5608253357667227,0.0031883192715441468,0.0027946850610569667,5
epoch_30,round_final_imp_residual,3,0.5,5,5,0.8866999999999999,0.002546566315649376,0.002232163793273251,5,-0.010460000000000025,0.002903962809679226,0.002545435632657021,5,-0.0006600000000000384,0.004217582245789653,0.0036968738360945003,5,0.5241391997096787,0.010569416634778919,0.009264502158530028,5,0.5241444332862996,0.010581086794771405,0.009274731504782217,5,14217.0,417.41226623088113,365.87798315832015,5,28434.2,834.3558593310171,731.3451562046472,5,1.0,0.0,0.0,5,0.5982741382369468,0.002366592233948053,0.0020744095551713253,5
epoch_30,round_final_imp_residual,5,0.5,5,5,0.88674,0.002814782407220848,0.0024672655633311935,5,-0.010420000000000007,0.0015319921670817317,0.0013428503416240513,5,-0.0006200000000000205,0.003566090296108562,0.0031258159638724303,5,0.5241391997096787,0.010569416634778919,0.009264502158530028,5,0.5241444332862996,0.010581086794771405,0.009274731504782217,5,14217.0,417.41226623088113,365.87798315832015,5,28434.2,834.3558593310171,731.3451562046472,5,1.0,0.0,0.0,5,0.6754661853526627,0.007213362489505119,0.006322790998169178,5
traj_rms_abs,base,,0.0,5,5,0.87572,0.003639642839620371,0.0031902876108589133,5,-0.021439999999999994,0.003691612113968593,0.0032358406882910264,5,-0.011640000000000006,0.0035380785745938487,0.0031012626073907428,5,0.23964929910830335,0.010389188279793482,0.009106525040067634,5,1.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
traj_rms_abs,final_oracle_residual,,0.5,5,5,0.89026,0.0011238327277669244,0.0009850828188533365,5,-0.006899999999999995,0.00219431082574916,0.0019233982426944164,5,0.0028999999999999916,0.0037709415269929383,0.0033053759846649626,5,0.5305687957235947,0.007935481404456216,0.006955756134983444,5,0.530584284632584,0.007941878935728288,0.006961363818389956,5,13964.6,309.9399941924243,271.6743832163791,5,27929.8,619.6335207201108,543.1327279993353,5,1.0,0.0,0.0,5,1.0,0.0,0.0,5
traj_rms_abs,round_excluded_oracle_final_imp_residual,1,0.5,5,5,0.8779,0.0007681145747868629,0.0006732821102628544,5,-0.01926000000000001,0.0024694128856875986,0.002164535830149264,5,-0.009460000000000024,0.00412649972737184,0.0036170364886188113,5,0.5305687957235947,0.007935481404456216,0.006955756134983444,5,0.530584284632584,0.007941878935728288,0.006961363818389956,5,13964.6,309.9399941924243,271.6743832163791,5,13965.2,309.69371966509107,271.45851407535554,5,1.0,0.0,0.0,5,0.44194010269902534,0.004390102602868915,0.003848094596499754,5
traj_rms_abs,round_excluded_oracle_final_imp_residual,3,0.5,5,5,0.87774,0.003037762334350724,0.002662716087005892,5,-0.019420000000000014,0.0035842711950967157,0.0031417522244760214,5,-0.009620000000000028,0.004028275065086808,0.0035309387760197844,5,0.5305687957235947,0.007935481404456216,0.006955756134983444,5,0.530584284632584,0.007941878935728288,0.006961363818389956,5,13964.6,309.9399941924243,271.6743832163791,5,13965.2,309.69371966509107,271.45851407535554,5,1.0,0.0,0.0,5,0.40410198475568077,0.003120511633337997,0.0027352490455952823,5
traj_rms_abs,round_excluded_oracle_final_imp_residual,5,0.5,5,5,0.8793,0.000994987437106636,0.000872144942082464,5,-0.017859999999999987,0.0022556595487794465,0.001977172769385599,5,-0.008060000000000001,0.00475583851702304,0.00416867625991752,5,0.5305687957235947,0.007935481404456216,0.006955756134983444,5,0.530584284632584,0.007941878935728288,0.006961363818389956,5,13964.6,309.9399941924243,271.6743832163791,5,13965.2,309.69371966509107,271.45851407535554,5,1.0,0.0,0.0,5,0.32670060101739734,0.008210720578867193,0.007197013908572559,5
traj_rms_abs,round_final_imp_residual,1,0.5,5,5,0.88458,0.002077739155909641,0.0018212186689137806,5,-0.01257999999999999,0.002434543078279766,0.0021339710963365777,5,-0.0027800000000000047,0.002876108481959586,0.0025210202379195414,5,0.5305687957235947,0.007935481404456216,0.006955756134983444,5,0.530584284632584,0.007941878935728288,0.006961363818389956,5,13964.6,309.9399941924243,271.6743832163791,5,27929.8,619.6335207201108,543.1327279993353,5,1.0,0.0,0.0,5,0.5580598973009746,0.004390102602868906,0.0038480945964997453,5
traj_rms_abs,round_final_imp_residual,3,0.5,5,5,0.88584,0.002014447815159298,0.0017657413627142717,5,-0.011319999999999997,0.0022543291685111007,0.0019760066396649484,5,-0.0015200000000000103,0.0052294359160429404,0.004583802683362352,5,0.5305687957235947,0.007935481404456216,0.006955756134983444,5,0.530584284632584,0.007941878935728288,0.006961363818389956,5,13964.6,309.9399941924243,271.6743832163791,5,27929.8,619.6335207201108,543.1327279993353,5,1.0,0.0,0.0,5,0.5958980152443192,0.0031205116333380104,0.0027352490455952944,5
