block_name,block_laplace_scale,num_runs,block_parameter_count,block_parameter_count_std,block_examples_seen,block_examples_seen_std,dense_accuracy,dense_accuracy_std,imp_accuracy,imp_accuracy_std,block_posterior_jaccard_mean,block_posterior_jaccard_mean_std,block_random_jaccard_mean,block_random_jaccard_mean_std,block_chain_start_magnitude_to_imp_jaccard,block_chain_start_magnitude_to_imp_jaccard_std,block_posterior_minus_chain_start_jaccard,block_posterior_minus_chain_start_jaccard_std,block_posterior_to_chain_start_magnitude_jaccard_mean,block_posterior_to_chain_start_magnitude_jaccard_mean_std,block_initial_magnitude_to_imp_jaccard,block_initial_magnitude_to_imp_jaccard_std,block_rewind_magnitude_to_imp_jaccard,block_rewind_magnitude_to_imp_jaccard_std,global_posterior_jaccard_mean,global_posterior_jaccard_mean_std,global_random_jaccard_mean,global_random_jaccard_mean_std,global_chain_start_magnitude_to_imp_jaccard,global_chain_start_magnitude_to_imp_jaccard_std,global_posterior_minus_chain_start_jaccard,global_posterior_minus_chain_start_jaccard_std,global_posterior_to_chain_start_magnitude_jaccard_mean,global_posterior_to_chain_start_magnitude_jaccard_mean_std,global_initial_magnitude_to_imp_jaccard,global_initial_magnitude_to_imp_jaccard_std,global_rewind_magnitude_to_imp_jaccard,global_rewind_magnitude_to_imp_jaccard_std,sample_accuracy_mean,sample_accuracy_mean_std,sample_to_dense_prediction_agreement_mean,sample_to_dense_prediction_agreement_mean_std,sample_to_imp_prediction_agreement_mean,sample_to_imp_prediction_agreement_mean_std
jointdiag:6groups<=20000,3e-06,1.0,86576.0,0.0,512.0,0.0,0.8875,0.0,0.9009,0.0,0.18486728202066535,0.0,0.1513967461871862,0.0,0.1870947582220139,0.0,-0.002227476201348555,0.0,0.7033346311882089,0.0,0.20161311579113841,0.0,0.2372241973566369,0.0,0.14760384203714522,0.0,0.0920388321335195,0.0,0.14789602400221868,0.0,-0.00029218196507346805,0.0,0.7891781205885542,0.0,0.158159826005113,0.0,0.18080788432860015,0.0,0.88458,0.0,0.9704800009727478,0.0,0.8930799961090088,0.0
jointdiag:6groups<=20000,1e-05,1.0,86576.0,0.0,512.0,0.0,0.8875,0.0,0.9009,0.0,0.18239778876223287,0.0,0.15135451966797958,0.0,0.1870947582220139,0.0,-0.004696969459781042,0.0,0.5408964465638307,0.0,0.20161311579113841,0.0,0.2372241973566369,0.0,0.1490727430642886,0.0,0.0920270569362641,0.0,0.14789602400221868,0.0,0.0011767190620699253,0.0,0.6391333827325265,0.0,0.158159826005113,0.0,0.18080788432860015,0.0,0.87332,0.0,0.9427199959754944,0.0,0.8834999918937683,0.0
jointdiag:6groups<=20000,3e-05,1.0,86576.0,0.0,512.0,0.0,0.8875,0.0,0.9009,0.0,0.17648401195700886,0.0,0.15155120128901317,0.0,0.1870947582220139,0.0,-0.01061074626500505,0.0,0.38193241848975334,0.0,0.20161311579113841,0.0,0.2372241973566369,0.0,0.15143528085828564,0.0,0.09202180729282512,0.0,0.14789602400221868,0.0,0.003539256856066958,0.0,0.4610478296079763,0.0,0.158159826005113,0.0,0.18080788432860015,0.0,0.8083199999999999,0.0,0.8464199900627136,0.0,0.8167800068855285,0.0
