base_source,variant,alpha,num_rows,num_seeds,trained_accuracy,trained_accuracy_std,trained_accuracy_ci95_low,trained_accuracy_ci95_high,accuracy_minus_imp,accuracy_minus_imp_std,accuracy_minus_imp_ci95_low,accuracy_minus_imp_ci95_high,accuracy_minus_dense,accuracy_minus_dense_std,accuracy_minus_dense_ci95_low,accuracy_minus_dense_ci95_high,mask_to_imp_jaccard,mask_to_imp_jaccard_std,mask_to_imp_jaccard_ci95_low,mask_to_imp_jaccard_ci95_high,mask_to_base_jaccard,mask_to_base_jaccard_std,mask_to_base_jaccard_ci95_low,mask_to_base_jaccard_ci95_high,mask_to_dense_final_magnitude_jaccard,mask_to_dense_final_magnitude_jaccard_std,mask_to_dense_final_magnitude_jaccard_ci95_low,mask_to_dense_final_magnitude_jaccard_ci95_high,mask_to_rewind_magnitude_jaccard,mask_to_rewind_magnitude_jaccard_std,mask_to_rewind_magnitude_jaccard_ci95_low,mask_to_rewind_magnitude_jaccard_ci95_high,mask_sparsity,mask_sparsity_std,mask_sparsity_ci95_low,mask_sparsity_ci95_high,swap_count,swap_count_std,swap_count_ci95_low,swap_count_ci95_high,base_only_count,base_only_count_std,base_only_count_ci95_low,base_only_count_ci95_high,imp_only_count,imp_only_count_std,imp_only_count_ci95_low,imp_only_count_ci95_high,dense_accuracy,dense_accuracy_std,dense_accuracy_ci95_low,dense_accuracy_ci95_high,imp_accuracy,imp_accuracy_std,imp_accuracy_ci95_low,imp_accuracy_ci95_high
epoch_10,imp_residual,0.0,5.0,5.0,0.86868,0.0017852170736355776,0.866463360230688,0.870896639769312,-0.02689999999999997,0.0016673332000532862,-0.028970267607516014,-0.024829732392483924,-0.015419999999999944,0.002460081299469558,-0.018474594382205632,-0.012365405617794256,0.23498088706944964,0.009488837682317695,0.22319893893451648,0.2467628352043828,1.0,0.0,1.0,1.0,0.5349502016097615,0.0038790572299853073,0.5301337159003167,0.5397666873192063,0.2733088541004271,0.005604547642597132,0.26634988906639645,0.28026781913445775,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.0,0.0,0.0,0.0,28206.8,566.9455000262371,27502.844183673787,28910.75581632621,28206.8,566.9455000262371,27502.844183673787,28910.75581632621,0.8840999999999999,0.0038490258507835394,0.8793208031729264,0.8888791968270734,0.89558,0.0013553597308463873,0.8938970986175929,0.8972629013824072
epoch_10,imp_residual,0.5,5.0,5.0,0.88622,0.0035702941055324646,0.8817868943461612,0.8906531056538388,-0.009360000000000012,0.004605757266726031,-0.01507880298255911,-0.0036411970174409164,0.0021200000000000108,0.0043493677701477145,-0.0032804533751402,0.007520453375140222,0.5270213688836249,0.00725181733466009,0.5180170483776275,0.5360256893896224,0.5270111850034003,0.007259580315223702,0.5179972254839182,0.5360251445228823,0.4240258703125619,0.010032606483701223,0.4115687440336044,0.4364829965915194,0.24589855519418474,0.003229932310866153,0.24188806452714715,0.24990904586122234,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,14103.6,283.6243995145693,13751.433794110599,14455.766205889402,28206.8,566.9455000262371,27502.844183673787,28910.75581632621,28206.8,566.9455000262371,27502.844183673787,28910.75581632621,0.8840999999999999,0.0038490258507835394,0.8793208031729264,0.8888791968270734,0.89558,0.0013553597308463873,0.8938970986175929,0.8972629013824072
epoch_10,imp_residual_high_remove,0.5,5.0,5.0,0.8919799999999999,0.0014956603892595554,0.8901228923411169,0.8938371076588829,-0.0036000000000000034,0.002164486082191352,-0.006287564442870124,-0.0009124355571298827,0.00788000000000002,0.002957532755524439,0.004207738053956942,0.0115522619460431,0.5270213688836249,0.00725181733466009,0.5180170483776275,0.5360256893896224,0.5270111850034003,0.007259580315223702,0.5179972254839182,0.5360251445228823,0.3241441540315437,0.010044289653146304,0.3116725211817013,0.33661578688138605,0.20949282739381517,0.004121382162946775,0.204375455539245,0.21461019924838534,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,14103.6,283.6243995145693,13751.433794110599,14455.766205889402,28206.8,566.9455000262371,27502.844183673787,28910.75581632621,28206.8,566.9455000262371,27502.844183673787,28910.75581632621,0.8840999999999999,0.0038490258507835394,0.8793208031729264,0.8888791968270734,0.89558,0.0013553597308463873,0.8938970986175929,0.8972629013824072
epoch_10,imp_residual_random_remove,0.5,5.0,5.0,0.8922399999999999,0.0022622997148919214,0.8894309838908719,0.8950490161091279,-0.0033399999999999875,0.0030916015267171844,-0.007178730312516516,0.0004987303125165406,0.008140000000000036,0.004824727971606268,0.002149308976529849,0.014130691023470223,0.5270213688836249,0.00725181733466009,0.5180170483776275,0.5360256893896224,0.5270111850034003,0.007259580315223702,0.5179972254839182,0.5360251445228823,0.3725200201558397,0.010217109880975456,0.3598338026509405,0.38520623766073886,0.22745860154230887,0.003297939995970788,0.22336366818107567,0.23155353490354208,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,14103.6,283.6243995145693,13751.433794110599,14455.766205889402,28206.8,566.9455000262371,27502.844183673787,28910.75581632621,28206.8,566.9455000262371,27502.844183673787,28910.75581632621,0.8840999999999999,0.0038490258507835394,0.8793208031729264,0.8888791968270734,0.89558,0.0013553597308463873,0.8938970986175929,0.8972629013824072
epoch_10,random_residual,0.5,5.0,5.0,0.8701399999999999,0.002848332845718684,0.8666033276505697,0.8736766723494301,-0.025439999999999997,0.0026206869328479244,-0.028694012615080318,-0.022185987384919677,-0.013959999999999972,0.002899655151910286,-0.01756039740933305,-0.010359602590666896,0.23498088706944964,0.009488837682317695,0.22319893893451648,0.2467628352043828,0.5270111850034003,0.007259580315223702,0.5179972254839182,0.5360251445228823,0.3976796958238574,0.006693237540400896,0.3893689437385157,0.40599044790919914,0.22721988970526388,0.0038959246138365804,0.22238246037254708,0.23205731903798069,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,14103.6,283.6243995145693,13751.433794110599,14455.766205889402,28206.8,566.9455000262371,27502.844183673787,28910.75581632621,28206.8,566.9455000262371,27502.844183673787,28910.75581632621,0.8840999999999999,0.0038490258507835394,0.8793208031729264,0.8888791968270734,0.89558,0.0013553597308463873,0.8938970986175929,0.8972629013824072
epoch_30,imp_residual,0.0,5.0,5.0,0.87924,0.002605379051117143,0.8760049946305536,0.8824750053694465,-0.016339999999999976,0.003170646621747676,-0.02027687776125046,-0.012403122238749491,-0.004859999999999953,0.0036004166425567786,-0.009330507723596383,-0.00038949227640352243,0.2325687962658443,0.013409810637720792,0.21591831717425652,0.2492192753574321,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.22178731186055392,0.004127998750544135,0.21666172442737314,0.2269128992937347,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.0,0.0,0.0,0.0,28354.6,803.5230550519381,27356.894350815302,29352.305649184695,28354.6,803.5230550519381,27356.894350815302,29352.305649184695,0.8840999999999999,0.0038490258507835394,0.8793208031729264,0.8888791968270734,0.89558,0.0013553597308463873,0.8938970986175929,0.8972629013824072
epoch_30,imp_residual,0.5,5.0,5.0,0.8880800000000001,0.0012794530081249654,0.8864913492624178,0.8896686507375824,-0.007499999999999995,0.0009192388155425072,-0.008641385743010599,-0.006358614256989391,0.003980000000000028,0.003968248984123818,-0.0009472318994951864,0.008907231899495242,0.5251564478929244,0.010259782568547954,0.5124172452481598,0.537895650537689,0.5251514500575736,0.010270084510285743,0.5123994558626416,0.5379034442525056,0.5251514500575736,0.010270084510285743,0.5123994558626416,0.5379034442525056,0.21619861579483302,0.0031658934077152005,0.21226763992832243,0.2201295916613436,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,14177.4,401.963679951311,13678.296170018955,14676.503829981044,28354.6,803.5230550519381,27356.894350815302,29352.305649184695,28354.6,803.5230550519381,27356.894350815302,29352.305649184695,0.8840999999999999,0.0038490258507835394,0.8793208031729264,0.8888791968270734,0.89558,0.0013553597308463873,0.8938970986175929,0.8972629013824072
epoch_30,imp_residual_high_remove,0.5,5.0,5.0,0.89062,0.0032629741034829072,0.8865684825286341,0.8946715174713659,-0.004959999999999987,0.002737334469881264,-0.008358849662293744,-0.0015611503377062296,0.006520000000000037,0.0030540137524248004,0.002727941073594972,0.010312058926405103,0.5251564478929244,0.010259782568547954,0.5124172452481598,0.537895650537689,0.5251514500575736,0.010270084510285743,0.5123994558626416,0.5379034442525056,0.5251514500575736,0.010270084510285743,0.5123994558626416,0.5379034442525056,0.19232311950831776,0.002904346677424872,0.18871689680065656,0.19592934221597896,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,14177.4,401.963679951311,13678.296170018955,14676.503829981044,28354.6,803.5230550519381,27356.894350815302,29352.305649184695,28354.6,803.5230550519381,27356.894350815302,29352.305649184695,0.8840999999999999,0.0038490258507835394,0.8793208031729264,0.8888791968270734,0.89558,0.0013553597308463873,0.8938970986175929,0.8972629013824072
epoch_30,imp_residual_random_remove,0.5,5.0,5.0,0.8882999999999999,0.004428882477555689,0.8828008160753434,0.8937991839246563,-0.007279999999999997,0.0036887667315784202,-0.011860208848372699,-0.002699791151627296,0.004200000000000026,0.0020186629238185968,0.0016934989229857216,0.00670650107701433,0.5251564478929244,0.010259782568547954,0.5124172452481598,0.537895650537689,0.5251514500575736,0.010270084510285743,0.5123994558626416,0.5379034442525056,0.5251514500575736,0.010270084510285743,0.5123994558626416,0.5379034442525056,0.20384197545412933,0.0027004575277937482,0.20048891456318949,0.20719503634506917,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,14177.4,401.963679951311,13678.296170018955,14676.503829981044,28354.6,803.5230550519381,27356.894350815302,29352.305649184695,28354.6,803.5230550519381,27356.894350815302,29352.305649184695,0.8840999999999999,0.0038490258507835394,0.8793208031729264,0.8888791968270734,0.89558,0.0013553597308463873,0.8938970986175929,0.8972629013824072
epoch_30,random_residual,0.5,5.0,5.0,0.8779399999999999,0.003117370686973221,0.8740692730489296,0.8818107269510703,-0.01764000000000001,0.003563425318426057,-0.022064576928177437,-0.013215423071822583,-0.0061599999999999875,0.0021042813500100474,-0.008772810394399082,-0.003547189605600893,0.2325687962658443,0.013409810637720792,0.21591831717425652,0.2492192753574321,0.5251514500575736,0.010270084510285743,0.5123994558626416,0.5379034442525056,0.5251514500575736,0.010270084510285743,0.5123994558626416,0.5379034442525056,0.1922223488810555,0.005078237588731658,0.1859168840928023,0.1985278136693087,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,14177.4,401.963679951311,13678.296170018955,14676.503829981044,28354.6,803.5230550519381,27356.894350815302,29352.305649184695,28354.6,803.5230550519381,27356.894350815302,29352.305649184695,0.8840999999999999,0.0038490258507835394,0.8793208031729264,0.8888791968270734,0.89558,0.0013553597308463873,0.8938970986175929,0.8972629013824072
