base_source,variant,process_round,alpha,runs,rows,trained_accuracy_mean,trained_accuracy_std,trained_accuracy_ci95,trained_accuracy_n,accuracy_minus_imp_mean,accuracy_minus_imp_std,accuracy_minus_imp_ci95,accuracy_minus_imp_n,accuracy_minus_dense_mean,accuracy_minus_dense_std,accuracy_minus_dense_ci95,accuracy_minus_dense_n,mask_to_imp_jaccard_mean,mask_to_imp_jaccard_std,mask_to_imp_jaccard_ci95,mask_to_imp_jaccard_n,mask_to_base_jaccard_mean,mask_to_base_jaccard_std,mask_to_base_jaccard_ci95,mask_to_base_jaccard_n,swap_count_mean,swap_count_std,swap_count_ci95,swap_count_n,candidate_count_mean,candidate_count_std,candidate_count_ci95,candidate_count_n,added_final_imp_precision_mean,added_final_imp_precision_std,added_final_imp_precision_ci95,added_final_imp_precision_n,added_oracle_overlap_precision_mean,added_oracle_overlap_precision_std,added_oracle_overlap_precision_ci95,added_oracle_overlap_precision_n
traj_rms_abs,base,,0.0,5,5,0.87452,0.0016468151080190987,0.0014434970869385106,5,-0.023560000000000025,0.002423427325091491,0.002124227709074542,5,-0.013160000000000015,0.002462315982972109,0.0021583151206438613,5,0.2434007099475312,0.009125055370348342,0.007998463689766977,5,1.0,0.0,0.0,5,0.0,0.0,0.0,5,,,,0,,,,0,,,,0
traj_rms_abs,final_oracle_residual,,0.5,5,5,0.88736,0.002294122926087427,0.002010887406097107,5,-0.010720000000000018,0.001748427865254998,0.001532564595702287,5,-0.0003200000000000092,0.0031791508300173165,0.0027866485677242904,5,0.5334374948305584,0.006960042602545923,0.0061007463271501965,5,0.5334373873971009,0.00694531341094614,0.0060878356214712675,5,13853.6,269.78750897697245,236.4791781447153,5,27707.2,540.1497014717309,473.4620886026672,5,1.0,0.0,0.0,5,1.0,0.0,0.0,5
traj_rms_abs,round_excluded_layer_oracle_final_imp_residual,5,0.5,5,5,0.87836,0.0028996551519103277,0.0025416598041437567,5,-0.019720000000000005,0.0039378928375465375,0.0034517152605625287,5,-0.009319999999999995,0.004226937425607353,0.0037050740127560324,5,0.5334374948305584,0.006960042602545923,0.0061007463271501965,5,0.5334373873971009,0.00694531341094614,0.0060878356214712675,5,13853.6,269.78750897697245,236.4791781447153,5,27707.2,540.1497014717309,473.4620886026672,5,1.0,0.0,0.0,5,0.41668035057094505,0.0020731060169435294,0.0018171575435522282,5
traj_rms_abs,round_excluded_oracle_final_imp_residual,5,0.5,5,5,0.87808,0.0010183319694480962,0.0008926073268800954,5,-0.020000000000000018,0.002158703314492321,0.0018921868829479033,5,-0.009600000000000008,0.003386000590667385,0.002967960377093991,5,0.5334374948305584,0.006960042602545923,0.0061007463271501965,5,0.5334373873971009,0.00694531341094614,0.0060878356214712675,5,13853.6,269.78750897697245,236.4791781447153,5,13853.8,270.1753134540608,236.81910375643264,5,1.0,0.0,0.0,5,0.3216692283510039,0.0024935904056888683,0.0021857283608233426,5
traj_rms_abs,round_excluded_tensor_score_oracle_final_imp_residual,5,0.5,5,5,0.88374,0.0017586926962946268,0.0015415621168152938,5,-0.014339999999999997,0.0014876155417311453,0.0013039525144728382,5,-0.003939999999999988,0.0037266607036326766,0.003266562131660746,5,0.5334374948305584,0.006960042602545923,0.0061007463271501965,5,0.5334373873971009,0.00694531341094614,0.0060878356214712675,5,13853.6,269.78750897697245,236.4791781447153,5,27707.2,540.1497014717309,473.4620886026672,5,1.0,0.0,0.0,5,0.6440356586670999,0.003983483894293943,0.0034916775837674024,5
traj_rms_abs,round_final_imp_residual,5,0.5,5,5,0.88784,0.0025706030420895643,0.002253232912949767,5,-0.010240000000000004,0.0015192103211866318,0.0013316465597146981,5,0.0001600000000000046,0.003444270604932211,0.0030190362965688364,5,0.5334374948305584,0.006960042602545923,0.0061007463271501965,5,0.5334373873971009,0.00694531341094614,0.0060878356214712675,5,13853.6,269.78750897697245,236.4791781447153,5,27707.2,540.1497014717309,473.4620886026672,5,1.0,0.0,0.0,5,0.678330771648996,0.0024935904056888184,0.002185728360823299,5
