seed,dense_accuracy,imp_accuracy,imp_sparsity,posterior_jaccard_mean,random_jaccard_mean,posterior_minus_random_jaccard,jaccard_cohens_d,mannwhitney_greater_pvalue,dense_magnitude_to_imp_jaccard,initial_magnitude_to_imp_jaccard,rewind_magnitude_to_imp_jaccard,snip_to_imp_jaccard,synflow_to_imp_jaccard,posterior_to_dense_magnitude_jaccard_mean,posterior_to_chain_start_magnitude_jaccard_mean,chain_start_magnitude_to_imp_jaccard_mean,state_num_clusters,function_num_clusters,sgld_sample_accuracy_mean,sgld_sample_to_dense_prediction_agreement_mean,sgld_sample_to_imp_prediction_agreement_mean,sgld_chains,sgld_chain_start_accuracy_mean,posterior_mean_abs_jaccard,posterior_rms_jaccard,posterior_snr_jaccard,posterior_high_variance_jaccard,posterior_low_variance_jaccard,posterior_mean_abs_chainwise_jaccard,posterior_rms_chainwise_jaccard,posterior_snr_chainwise_jaccard,posterior_high_variance_chainwise_jaccard,posterior_low_variance_chainwise_jaccard,dense_imp_linear_barrier,dense_sample_linear_barrier_mean,imp_sample_linear_barrier_mean
0.0,0.8888,0.8979,0.8319318114700844,0.1349817904251281,0.09168654741056463,0.04329524301456346,70.42891474629407,1.0302248767086435e-07,0.1458304496092816,0.157688640264446,0.18114485102408778,0.13046716905237807,0.1725212464589235,0.16451688186620034,0.9967372615505198,0.1349902777085307,3.0,1.0,0.8836700000000001,0.8961399972438813,0.8957800030708313,1.0,0.8828,0.13496198429515144,0.13496198429515144,0.12994812994812996,0.09003196188515268,0.09161311978517311,0.13496198429515144,0.13496198429515144,0.12994812994812996,0.09003196188515268,0.09161311978517311,3.533515838623047,3.696448615112305,2.9790020135498048
1.0,0.8852,0.8969,0.8319318114700844,0.13631173738277122,0.0918242593173556,0.044487478065415614,71.88136269058045,1.0300304148595518e-07,0.14911284419878348,0.15714430945966554,0.17975228026533996,0.13636420361657786,0.17051662746005425,0.1597248496265221,0.9970743944536007,0.1361656996693493,3.0,2.0,0.8867799999999999,0.8936899960041046,0.8952099978923798,1.0,0.8873,0.13630748112560054,0.13630748112560054,0.1302566903331513,0.09091998226886629,0.09241197288704937,0.13630748112560054,0.13630748112560054,0.1302566903331513,0.09091998226886629,0.09241197288704937,3.086797323608398,2.7921951068115236,2.5343386727905277
2.0,0.8861,0.9001,0.8319318114700844,0.13093892677889435,0.09185198015573008,0.03908694662316427,64.82585329620666,1.0295120040631001e-07,0.14213681860371774,0.15277883276364096,0.17527556209504633,0.13598143666259138,0.16481183002021133,0.16034553879746305,0.9966452828346505,0.13105692672686847,3.0,3.0,0.8853300000000001,0.8936100006103516,0.8936300039291382,1.0,0.8856,0.1308883617531266,0.1308883617531266,0.12568765375628932,0.09195347163928529,0.09003196188515268,0.1308883617531266,0.1308883617531266,0.12568765375628932,0.09195347163928529,0.09003196188515268,2.525308090209961,2.7608257373046876,2.6291362792968753
3.0,0.8842,0.8978,0.8319318114700844,0.1374700054721004,0.09181981559710803,0.045650189874992364,67.41002820370419,1.0299007911436624e-07,0.15295398718630504,0.160255348428282,0.18395527239630738,0.14675398274667842,0.17636875694390616,0.16618426900693897,0.9967678731429517,0.1374714251808177,3.0,3.0,0.8816600000000001,0.8934199988842011,0.8926600039005279,1.0,0.8817,0.13744300793204672,0.13744300793204672,0.13142232328127135,0.09160003356629944,0.09243818458843713,0.13744300793204672,0.13744300793204672,0.13142232328127135,0.09160003356629944,0.09243818458843713,3.3775696197509766,3.133814292602539,2.2759898953247073
4.0,0.885,0.8975,0.8319318114700844,0.13124943458117233,0.09168047233199433,0.039568962249178,61.04090978040875,1.0300952319723922e-07,0.1458737069941862,0.1576297690029113,0.17142011758197934,0.13191457623747607,0.17009547551432133,0.16153260478081297,0.9970612590706919,0.13126770362272028,3.0,2.0,0.8885200000000001,0.8951199889183045,0.8954899966716766,1.0,0.8885,0.13123959549780106,0.13123959549780106,0.12451991355356591,0.09144302340912633,0.09076316766689427,0.13123959549780106,0.13123959549780106,0.12451991355356591,0.09144302340912633,0.09076316766689427,2.890546783447266,2.330735347900391,2.8743464923095705
