sgld_lr,num_runs,dense_accuracy,dense_accuracy_std,imp_accuracy,imp_accuracy_std,posterior_jaccard_mean,posterior_jaccard_mean_std,random_jaccard_mean,random_jaccard_mean_std,chain_start_magnitude_to_imp_jaccard,chain_start_magnitude_to_imp_jaccard_std,posterior_minus_chain_start_jaccard,posterior_minus_chain_start_jaccard_std,posterior_to_chain_start_magnitude_jaccard_mean,posterior_to_chain_start_magnitude_jaccard_mean_std,dense_magnitude_to_imp_jaccard,dense_magnitude_to_imp_jaccard_std,initial_magnitude_to_imp_jaccard,initial_magnitude_to_imp_jaccard_std,rewind_magnitude_to_imp_jaccard,rewind_magnitude_to_imp_jaccard_std,snip_to_imp_jaccard,snip_to_imp_jaccard_std,synflow_to_imp_jaccard,synflow_to_imp_jaccard_std,sample_accuracy_mean,sample_accuracy_mean_std,sample_to_dense_prediction_agreement_mean,sample_to_dense_prediction_agreement_mean_std,sample_to_imp_prediction_agreement_mean,sample_to_imp_prediction_agreement_mean_std,state_num_clusters,state_num_clusters_std,function_num_clusters,function_num_clusters_std
1e-10,5.0,0.8849,0.002321637353248772,0.8979600000000001,0.0016637307474468633,0.1468560717624245,0.0023808008518214755,0.09175015197235108,5.3701543227587946e-05,0.14685325270463565,0.0023795325216219992,2.8190577888442814e-06,2.7974419354403757e-06,0.9999481667872343,1.5420743391488027e-05,0.14685325270463565,0.0023795325216219992,0.15806811475094945,0.0019220288168007454,0.17866365344790128,0.003393027087515563,0.13845526592637222,0.006004881644211757,0.17253176611935325,0.0025631499019034367,0.884892,0.0022879510484273584,0.9998860037326812,8.079851648765337e-05,0.8961660051345826,0.002841214435945128,1.0,0.0,1.0,0.0
0.001,5.0,0.8849,0.002321637353248772,0.8979600000000001,0.0016637307474468633,0.1447132806068351,0.002097875528738164,0.0917541881094566,6.920853810515401e-05,0.14685325270463565,0.0023795325216219992,-0.002139972097800563,0.00047188199157660615,0.8825646108917031,0.0007936815993126983,0.14685325270463565,0.0023795325216219992,0.15806811475094945,0.0019220288168007454,0.17866365344790128,0.003393027087515563,0.13845526592637222,0.006004881644211757,0.17253176611935325,0.0025631499019034367,0.879926,0.0023163074061964004,0.9690739989280701,0.002515043832420469,0.8910659992694855,0.0017483783806569722,1.0,0.0,1.0,0.0
0.003,5.0,0.8849,0.002321637353248772,0.8979600000000001,0.0016637307474468633,0.1399617473772908,0.0022539194950680387,0.0917545062496768,7.908248197362641e-05,0.14685325270463565,0.0023795325216219992,-0.0068915053273448604,0.0010508311655969779,0.780332918877674,0.006381717932248984,0.14685325270463565,0.0023795325216219992,0.15806811475094945,0.0019220288168007454,0.17866365344790128,0.003393027087515563,0.13845526592637222,0.006004881644211757,0.17253176611935325,0.0025631499019034367,0.870656,0.002694592733605624,0.9428740000724792,0.0039053231380241655,0.8809700012207031,0.0018134612395822342,1.0,0.0,1.0,0.0
0.01,5.0,0.8849,0.002321637353248772,0.8979600000000001,0.0016637307474468633,0.12777289348783527,0.002198330800863642,0.0917547805778186,8.241517796582096e-05,0.14685325270463565,0.0023795325216219992,-0.019080359216800395,0.002068296663754399,0.5961349484847389,0.014304017085723575,0.14685325270463565,0.0023795325216219992,0.15806811475094945,0.0019220288168007454,0.17866365344790128,0.003393027087515563,0.13845526592637222,0.006004881644211757,0.17253176611935325,0.0025631499019034367,0.8274080000000001,0.010457608235155912,0.8746119987964629,0.012589538679018967,0.8358539974689483,0.00948976875430876,1.0,0.0,1.0,0.0
