seed,dense_accuracy,imp_accuracy,imp_sparsity,posterior_jaccard_mean,random_jaccard_mean,posterior_minus_random_jaccard,jaccard_cohens_d,mannwhitney_greater_pvalue,dense_magnitude_to_imp_jaccard,initial_magnitude_to_imp_jaccard,snip_to_imp_jaccard,synflow_to_imp_jaccard,posterior_to_dense_magnitude_jaccard_mean,posterior_to_chain_start_magnitude_jaccard_mean,chain_start_magnitude_to_imp_jaccard_mean,state_num_clusters,function_num_clusters,sgld_sample_accuracy_mean,sgld_sample_to_dense_prediction_agreement_mean,sgld_sample_to_imp_prediction_agreement_mean,sgld_chains,sgld_chain_start_accuracy_mean,posterior_mean_abs_jaccard,posterior_rms_jaccard,posterior_snr_jaccard,posterior_high_variance_jaccard,posterior_low_variance_jaccard,posterior_mean_abs_chainwise_jaccard,posterior_rms_chainwise_jaccard,posterior_snr_chainwise_jaccard,posterior_high_variance_chainwise_jaccard,posterior_low_variance_chainwise_jaccard,dense_imp_linear_barrier,dense_sample_linear_barrier_mean,imp_sample_linear_barrier_mean
0.0,0.8846,0.8581,0.8322271277538243,0.12843176891021918,0.09154364807329038,0.0368881208369288,50.992087879071775,1.0295120040631001e-07,0.1339429398335849,0.14926920548222322,0.12786470288982915,0.1626312625506824,0.1634899333442953,0.9968498869923612,0.12857887810086663,3.0,1.0,0.8884500000000001,0.891290009021759,0.877099996805191,1.0,0.8887,0.1284527814676416,0.1284527814676416,0.12380693338608377,0.09081963278531141,0.09188098355535802,0.1284527814676416,0.1284527814676416,0.12380693338608377,0.09081963278531141,0.09188098355535802,4.263302749633788,3.1512041040039067,2.7520054840087895
