source_kind,source,num_runs,trained_accuracy,trained_accuracy_std,trained_accuracy_ci95_low,trained_accuracy_ci95_high,accuracy_minus_imp,accuracy_minus_imp_std,accuracy_minus_imp_ci95_low,accuracy_minus_imp_ci95_high,accuracy_minus_dense,accuracy_minus_dense_std,accuracy_minus_dense_ci95_low,accuracy_minus_dense_ci95_high,source_to_imp_jaccard,source_to_imp_jaccard_std,source_to_imp_jaccard_ci95_low,source_to_imp_jaccard_ci95_high,source_to_dense_final_magnitude_jaccard,source_to_dense_final_magnitude_jaccard_std,source_to_dense_final_magnitude_jaccard_ci95_low,source_to_dense_final_magnitude_jaccard_ci95_high,source_to_rewind_magnitude_jaccard,source_to_rewind_magnitude_jaccard_std,source_to_rewind_magnitude_jaccard_ci95_low,source_to_rewind_magnitude_jaccard_ci95_high,mask_sparsity,mask_sparsity_std,mask_sparsity_ci95_low,mask_sparsity_ci95_high,dense_accuracy,dense_accuracy_std,dense_accuracy_ci95_low,dense_accuracy_ci95_high,imp_accuracy,imp_accuracy_std,imp_accuracy_ci95_low,imp_accuracy_ci95_high
aggregate,traj_mean_abs,5.0,0.8742999999999999,0.0039064049969249285,0.8694495575529149,0.8791504424470848,-0.023380000000000022,0.004954492910480334,-0.02953181547629925,-0.017228184523700795,-0.010480000000000022,0.0038107741995558214,-0.015211701128872261,-0.005748298871127783,0.24207374728585637,0.008516914936621973,0.23149860063328895,0.25264889393842377,0.5313755236866144,0.003815423306931922,0.5266380499284895,0.5361129974447394,0.4189227182948628,0.00797909433962172,0.40901536411508305,0.4288300724746425,0.8319310731793751,1.650868213253329e-06,0.8319290233557489,0.8319331230030013,0.8847799999999999,0.0022598672527385354,0.8819740041915548,0.887585995808445,0.89768,0.0018005554698481087,0.8954443150963207,0.8999156849036793
aggregate,traj_path_length,5.0,0.8549,0.0016628289148316112,0.8528353252012814,0.8569646747987186,-0.04278,0.0027408028021001602,-0.04618315616554377,-0.03937684383445623,-0.029879999999999997,0.0026309694030908297,-0.033146779988193535,-0.02661322001180646,0.1771742689174772,0.0041436778595432084,0.17202921329912835,0.18231932453582606,0.29317753693178306,0.008169690164219081,0.28303352677839283,0.3033215470851733,0.23073991887709377,0.00324941178492066,0.22670524124841876,0.2347745965057688,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.8847799999999999,0.0022598672527385354,0.8819740041915548,0.887585995808445,0.89768,0.0018005554698481087,0.8954443150963207,0.8999156849036793
aggregate,traj_rewind_rms_movement,5.0,0.8571800000000002,0.00281904239060005,0.8536796965541819,0.8606803034458185,-0.04049999999999998,0.003187475490101836,-0.044457773561216336,-0.036542226438783625,-0.02759999999999998,0.0028257742301889613,-0.031108662128677574,-0.024091337871322383,0.16390762768230122,0.00318821109980438,0.1599489407410005,0.16786631462360194,0.3231264366653174,0.005815406543254224,0.31590565572564,0.33034721760499475,0.18616546944381737,0.0034125120589084375,0.18192827607683457,0.19040266281080018,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.8847799999999999,0.0022598672527385354,0.8819740041915548,0.887585995808445,0.89768,0.0018005554698481087,0.8954443150963207,0.8999156849036793
aggregate,traj_rms_abs,5.0,0.8739000000000001,0.0027748873851022983,0.8704545222348488,0.8773454777651515,-0.023779999999999978,0.003525904139366207,-0.028157988230968635,-0.01940201176903132,-0.010879999999999978,0.0028420063335608653,-0.01440881694704959,-0.007351183052950367,0.242899714641223,0.00894613253490383,0.23179162394947353,0.2540078053329725,0.5715777739427457,0.004008674254052461,0.5666003474409624,0.5765552004445289,0.4019625060816857,0.008746548790444751,0.3911022313400578,0.41282278082331364,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.8847799999999999,0.0022598672527385354,0.8819740041915548,0.887585995808445,0.89768,0.0018005554698481087,0.8954443150963207,0.8999156849036793
checkpoint,epoch_1,5.0,0.8539999999999999,0.001996246477767699,0.8515213326170147,0.8564786673829851,-0.04368000000000001,0.0032553033652794887,-0.047721992991899116,-0.039638007008100905,-0.03078000000000001,0.0035322797171232195,-0.035165904556337294,-0.026394095443662724,0.17849180472686815,0.004361823972021319,0.17307588493430712,0.1839077245194292,0.2212323543150442,0.00551063725268517,0.21438999443122453,0.22807471419886388,1.0,0.0,1.0,1.0,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.8847799999999999,0.0022598672527385354,0.8819740041915548,0.887585995808445,0.89768,0.0018005554698481087,0.8954443150963207,0.8999156849036793
checkpoint,epoch_10,5.0,0.87302,0.003130015974400108,0.8691335718507848,0.8769064281492153,-0.024659999999999994,0.004108284313433005,-0.029761108726375034,-0.019558891273624954,-0.011759999999999993,0.0028509647489929025,-0.015299940288972518,-0.008220059711027468,0.23737817614920753,0.008412443016704494,0.22693274851842488,0.2478236037799902,0.5375125843456448,0.005329503527981668,0.5308951316866499,0.5441300370046396,0.2732407661680727,0.006487183385917413,0.2651858641080334,0.281295668228112,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.8847799999999999,0.0022598672527385354,0.8819740041915548,0.887585995808445,0.89768,0.0018005554698481087,0.8954443150963207,0.8999156849036793
checkpoint,epoch_30,5.0,0.8825600000000001,0.0023543576618687122,0.8796366788523625,0.8854833211476377,-0.015119999999999956,0.0023370922104186927,-0.01802188325815931,-0.012218116741840604,-0.0022199999999999555,0.0017079227148790906,-0.0043406661467797585,-9.933385322015258e-05,0.23560571516416268,0.011748641336420984,0.22101785018892015,0.2501935801394052,1.0,0.0,1.0,1.0,0.2212323543150442,0.00551063725268517,0.21438999443122453,0.22807471419886388,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.8847799999999999,0.0022598672527385354,0.8819740041915548,0.887585995808445,0.89768,0.0018005554698481087,0.8954443150963207,0.8999156849036793
imp,imp,5.0,0.89832,0.0017239489551608045,0.8961794346476358,0.9004605653523642,0.0006399999999999739,0.0019944924166313514,-0.0018364894284216022,0.00311648942842155,0.013539999999999974,0.00269128222228737,0.01019833175557992,0.01688166824442003,1.0,0.0,1.0,1.0,0.23560571516416268,0.011748641336420984,0.22101785018892015,0.2501935801394052,0.17849180472686815,0.004361823972021319,0.17307588493430712,0.1839077245194292,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.8847799999999999,0.0022598672527385354,0.8819740041915548,0.887585995808445,0.89768,0.0018005554698481087,0.8954443150963207,0.8999156849036793
random,random_0,5.0,0.8422000000000001,0.00461519230368574,0.8364694818717263,0.8479305181282738,-0.055479999999999995,0.005663214634816512,-0.06251180972615235,-0.04844819027384764,-0.04257999999999999,0.004683695122443429,-0.04839557561210058,-0.036764424387899404,0.09222972465012336,0.0012793227176323206,0.09064123568955511,0.0938182136106916,0.09121381500806854,0.001163315487559209,0.08976936804861341,0.09265826196752366,0.09121359684388416,0.001026967158154082,0.0899384486962666,0.09248874499150173,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.8847799999999999,0.0022598672527385354,0.8819740041915548,0.887585995808445,0.89768,0.0018005554698481087,0.8954443150963207,0.8999156849036793
