base_source,variant,process_round,alpha,runs,rows,trained_accuracy_mean,trained_accuracy_std,trained_accuracy_ci95,trained_accuracy_n,accuracy_minus_imp_mean,accuracy_minus_imp_std,accuracy_minus_imp_ci95,accuracy_minus_imp_n,accuracy_minus_dense_mean,accuracy_minus_dense_std,accuracy_minus_dense_ci95,accuracy_minus_dense_n,mask_to_imp_jaccard_mean,mask_to_imp_jaccard_std,mask_to_imp_jaccard_ci95,mask_to_imp_jaccard_n,mask_to_base_jaccard_mean,mask_to_base_jaccard_std,mask_to_base_jaccard_ci95,mask_to_base_jaccard_n,swap_count_mean,swap_count_std,swap_count_ci95,swap_count_n,candidate_count_mean,candidate_count_std,candidate_count_ci95,candidate_count_n,added_final_imp_precision_mean,added_final_imp_precision_std,added_final_imp_precision_ci95,added_final_imp_precision_n,added_oracle_overlap_precision_mean,added_oracle_overlap_precision_std,added_oracle_overlap_precision_ci95,added_oracle_overlap_precision_n
epoch_30,round_final_imp_residual,1,0.5,1,1,0.8837,0.0,0.0,1,-0.013799999999999923,0.0,0.0,1,0.0006000000000000449,0.0,0.0,1,0.5274087493290391,0.0,0.0,1,0.5273831289732794,0.0,0.0,1,14088.0,0.0,0.0,1,28175.0,0.0,0.0,1,1.0,0.0,0.0,1,0.5503265190232822,0.0,0.0,1
epoch_30,round_final_imp_residual,3,0.5,1,1,0.8833,0.0,0.0,1,-0.01419999999999999,0.0,0.0,1,0.00019999999999997797,0.0,0.0,1,0.5274087493290391,0.0,0.0,1,0.5273831289732794,0.0,0.0,1,14088.0,0.0,0.0,1,28175.0,0.0,0.0,1,1.0,0.0,0.0,1,0.5954713231118682,0.0,0.0,1
epoch_30,round_final_imp_residual,5,0.5,1,1,0.888,0.0,0.0,1,-0.009499999999999953,0.0,0.0,1,0.0049000000000000155,0.0,0.0,1,0.5274087493290391,0.0,0.0,1,0.5273831289732794,0.0,0.0,1,14088.0,0.0,0.0,1,28175.0,0.0,0.0,1,1.0,0.0,0.0,1,0.6778818852924475,0.0,0.0,1
traj_rms_abs,base,,0.0,1,1,0.8713,0.0,0.0,1,-0.0262,0.0,0.0,1,-0.011800000000000033,0.0,0.0,1,0.2440807181014578,0.0,0.0,1,1.0,0.0,0.0,1,0.0,0.0,0.0,1,,,,0,,,,0,,,,0
traj_rms_abs,final_oracle_residual,,0.5,1,1,0.8888,0.0,0.0,1,-0.00869999999999993,0.0,0.0,1,0.005700000000000038,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,13832.0,0.0,0.0,1,27664.0,0.0,0.0,1,1.0,0.0,0.0,1,1.0,0.0,0.0,1
traj_rms_abs,round_final_imp_oracle_matched_random_residual,1,0.5,1,1,0.8809,0.0,0.0,1,-0.016599999999999948,0.0,0.0,1,-0.0021999999999999797,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,13832.0,0.0,0.0,1,27664.0,0.0,0.0,1,1.0,0.0,0.0,1,0.5492336610757663,0.0,0.0,1
traj_rms_abs,round_final_imp_oracle_matched_random_residual,3,0.5,1,1,0.8839,0.0,0.0,1,-0.013599999999999945,0.0,0.0,1,0.0008000000000000229,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,13832.0,0.0,0.0,1,27664.0,0.0,0.0,1,1.0,0.0,0.0,1,0.5923944476576055,0.0,0.0,1
traj_rms_abs,round_final_imp_oracle_matched_random_residual,5,0.5,1,1,0.8835,0.0,0.0,1,-0.014000000000000012,0.0,0.0,1,0.00039999999999995595,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,13832.0,0.0,0.0,1,27664.0,0.0,0.0,1,1.0,0.0,0.0,1,0.6766917293233082,0.0,0.0,1
traj_rms_abs,round_final_imp_residual,1,0.5,1,1,0.8824,0.0,0.0,1,-0.015100000000000002,0.0,0.0,1,-0.0007000000000000339,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,13832.0,0.0,0.0,1,27664.0,0.0,0.0,1,1.0,0.0,0.0,1,0.5492336610757663,0.0,0.0,1
traj_rms_abs,round_final_imp_residual,3,0.5,1,1,0.8819,0.0,0.0,1,-0.015599999999999947,0.0,0.0,1,-0.0011999999999999789,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,13832.0,0.0,0.0,1,27664.0,0.0,0.0,1,1.0,0.0,0.0,1,0.5923944476576055,0.0,0.0,1
traj_rms_abs,round_final_imp_residual,5,0.5,1,1,0.8881,0.0,0.0,1,-0.009399999999999964,0.0,0.0,1,0.0050000000000000044,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,0.5339701150587086,0.0,0.0,1,13832.0,0.0,0.0,1,27664.0,0.0,0.0,1,1.0,0.0,0.0,1,0.6766917293233082,0.0,0.0,1
