epoch,num_runs,checkpoint_accuracy,checkpoint_accuracy_std,checkpoint_accuracy_ci95_low,checkpoint_accuracy_ci95_high,trajectory_magnitude_to_imp_jaccard,trajectory_magnitude_to_imp_jaccard_std,trajectory_magnitude_to_imp_jaccard_ci95_low,trajectory_magnitude_to_imp_jaccard_ci95_high,trajectory_to_dense_final_magnitude_jaccard,trajectory_to_dense_final_magnitude_jaccard_std,trajectory_to_dense_final_magnitude_jaccard_ci95_low,trajectory_to_dense_final_magnitude_jaccard_ci95_high,trajectory_to_rewind_magnitude_jaccard,trajectory_to_rewind_magnitude_jaccard_std,trajectory_to_rewind_magnitude_jaccard_ci95_low,trajectory_to_rewind_magnitude_jaccard_ci95_high,dense_magnitude_to_imp_jaccard,dense_magnitude_to_imp_jaccard_std,dense_magnitude_to_imp_jaccard_ci95_low,dense_magnitude_to_imp_jaccard_ci95_high,rewind_magnitude_to_imp_jaccard,rewind_magnitude_to_imp_jaccard_std,rewind_magnitude_to_imp_jaccard_ci95_low,rewind_magnitude_to_imp_jaccard_ci95_high,imp_accuracy,imp_accuracy_std,imp_accuracy_ci95_low,imp_accuracy_ci95_high,imp_sparsity,imp_sparsity_std,imp_sparsity_ci95_low,imp_sparsity_ci95_high
0.0,1.0,0.1171875,0.0,0.1171875,0.1171875,0.9742221620693066,0.0,0.9742221620693066,0.9742221620693066,0.9826231513573702,0.0,0.9826231513573702,0.9826231513573702,0.9883296634161686,0.0,0.9883296634161686,0.9883296634161686,0.9844697584126503,0.0,0.9844697584126503,0.9844697584126503,0.9807179080079176,0.0,0.9807179080079176,0.9807179080079176,0.0859375,0.0,0.0859375,0.0859375,0.3000007382907094,0.0,0.3000007382907094,0.3000007382907094
1.0,1.0,0.09765625,0.0,0.09765625,0.09765625,0.9807179080079176,0.0,0.9807179080079176,0.9807179080079176,0.9916082887840946,0.0,0.9916082887840946,0.9916082887840946,1.0,0.0,1.0,1.0,0.9844697584126503,0.0,0.9844697584126503,0.9844697584126503,0.9807179080079176,0.0,0.9807179080079176,0.9807179080079176,0.0859375,0.0,0.0859375,0.0859375,0.3000007382907094,0.0,0.3000007382907094,0.3000007382907094
2.0,1.0,0.095703125,0.0,0.095703125,0.095703125,0.9844697584126503,0.0,0.9844697584126503,0.9844697584126503,1.0,0.0,1.0,1.0,0.9916082887840946,0.0,0.9916082887840946,0.9916082887840946,0.9844697584126503,0.0,0.9844697584126503,0.9844697584126503,0.9807179080079176,0.0,0.9807179080079176,0.9807179080079176,0.0859375,0.0,0.0859375,0.0859375,0.3000007382907094,0.0,0.3000007382907094,0.3000007382907094
