run,dataset,model,posterior_sampler,comparison,posterior_num_clusters,posterior_largest_cluster_fraction,posterior_cluster_entropy_nats,posterior_cluster_entropy_normalized,posterior_effective_cluster_count,left_count,right_count,layer_ks_pvalue,layer_mmd_rbf,layer_sliced_wasserstein,hamming_overlap,hamming_cross_mean,logit_cka_hungarian_mean,hungarian_cost,activation_cka_hungarian_mean,activation_hungarian_cost,passes_layer_ks,passes_hamming_overlap,passes_logit_cka,passes_hungarian_cost,passes_activation_cka,passes_activation_hungarian_cost
runs/cifar10_resnet20_long30_rewind1_mode_ticket_distribution_tempered_sgld_r5_p0p3/20260611_021255,cifar10,resnet20,tempered-sgld,chain_start_magnitude_vs_tickets,1,1.0,0.0,0.0,1.0,5,5,2.5267925270212784e-05,0.9199977852302708,0.07560831043219181,0.0,0.24705569665111335,0.9394812785524358,0.060518721447564205,0.9222857596032565,0.07771424039674346,False,False,True,True,True,True
runs/cifar10_resnet20_long30_rewind1_mode_ticket_distribution_tempered_sgld_r5_p0p3/20260611_021255,cifar10,resnet20,tempered-sgld,posterior_samples_vs_tickets,1,1.0,0.0,0.0,1.0,50,5,4.743132786406345e-09,1.481871631361833,0.06705975317474035,0.0,0.24855138503337074,0.9352460615656775,0.06475393843432262,0.9156246872387271,0.08437531276127301,False,False,True,True,True,True
runs/cifar10_resnet20_long30_rewind1_mode_ticket_distribution_tempered_sgld_r5_p0p3/20260611_021255,cifar10,resnet20,tempered-sgld,posterior_modes_vs_tickets,1,1.0,0.0,0.0,1.0,1,5,0.0412618133452181,1.7401843293200494,0.07405435592949512,nan,0.24907713661331288,0.9322673038292628,0.06773269617073718,0.9117778866403747,0.08822211335962526,False,False,True,True,True,True
