subspace_dim,hmc_step_size,num_runs,dense_accuracy,dense_accuracy_std,imp_accuracy,imp_accuracy_std,posterior_jaccard_mean,posterior_jaccard_mean_std,random_jaccard_mean,random_jaccard_mean_std,chain_start_magnitude_to_imp_jaccard,chain_start_magnitude_to_imp_jaccard_std,posterior_minus_chain_start_jaccard,posterior_minus_chain_start_jaccard_std,posterior_to_chain_start_magnitude_jaccard_mean,posterior_to_chain_start_magnitude_jaccard_mean_std,dense_magnitude_to_imp_jaccard,dense_magnitude_to_imp_jaccard_std,initial_magnitude_to_imp_jaccard,initial_magnitude_to_imp_jaccard_std,rewind_magnitude_to_imp_jaccard,rewind_magnitude_to_imp_jaccard_std,snip_to_imp_jaccard,snip_to_imp_jaccard_std,synflow_to_imp_jaccard,synflow_to_imp_jaccard_std,posterior_map_mean_to_imp_jaccard,posterior_map_mean_to_imp_jaccard_std,posterior_map_rms_to_imp_jaccard,posterior_map_rms_to_imp_jaccard_std,sample_accuracy_mean,sample_accuracy_mean_std,sample_to_dense_prediction_agreement_mean,sample_to_dense_prediction_agreement_mean_std,sample_to_imp_prediction_agreement_mean,sample_to_imp_prediction_agreement_mean_std,hmc_accept_rate,hmc_accept_rate_std,hmc_coordinate_norm_mean,hmc_coordinate_norm_mean_std,hmc_parameter_distance_mean,hmc_parameter_distance_mean_std,state_num_clusters,state_num_clusters_std,function_num_clusters,function_num_clusters_std
2.0,0.0001,1.0,0.1171875,0.0,0.10546875,0.0,0.9963293544734775,0.0,0.5383562970928756,0.0,0.9963363600473747,0.0,-7.005573897211903e-06,0.0,0.9999894530714414,0.0,0.9963363600473747,0.0,0.9930526360043723,0.0,0.9952020959265163,0.0,0.7229968243583977,0.0,0.8948015288151683,0.0,0.9963258516865289,0.0,0.9963258516865289,0.0,0.1171875,0.0,1.0,0.0,0.8203125,0.0,1.0,0.0,0.0002717807346925838,0.0,0.0002717821662372444,0.0,1.0,0.0,1.0,0.0
2.0,0.001,1.0,0.1171875,0.0,0.10546875,0.0,0.9963223490102074,0.0,0.5384157725438181,0.0,0.9963363600473747,0.0,-1.4011037167249718e-05,0.0,0.9997679958223307,0.0,0.9963363600473747,0.0,0.9930526360043723,0.0,0.9952020959265163,0.0,0.7229968243583977,0.0,0.8948015288151683,0.0,0.9963468685188499,0.0,0.9963468685188499,0.0,0.1171875,0.0,1.0,0.0,0.8203125,0.0,1.0,0.0,0.004009562369901687,0.0,0.004009563504951075,0.0,1.0,0.0,1.0,0.0
