source,num_runs,trajectory_score_to_imp_jaccard,trajectory_score_to_imp_jaccard_std,trajectory_score_to_imp_jaccard_ci95_low,trajectory_score_to_imp_jaccard_ci95_high,trajectory_score_to_dense_final_magnitude_jaccard,trajectory_score_to_dense_final_magnitude_jaccard_std,trajectory_score_to_dense_final_magnitude_jaccard_ci95_low,trajectory_score_to_dense_final_magnitude_jaccard_ci95_high,trajectory_score_to_rewind_magnitude_jaccard,trajectory_score_to_rewind_magnitude_jaccard_std,trajectory_score_to_rewind_magnitude_jaccard_ci95_low,trajectory_score_to_rewind_magnitude_jaccard_ci95_high,trajectory_score_to_best_checkpoint_jaccard,trajectory_score_to_best_checkpoint_jaccard_std,trajectory_score_to_best_checkpoint_jaccard_ci95_low,trajectory_score_to_best_checkpoint_jaccard_ci95_high,mask_sparsity,mask_sparsity_std,mask_sparsity_ci95_low,mask_sparsity_ci95_high,best_checkpoint_to_imp_jaccard,best_checkpoint_to_imp_jaccard_std,best_checkpoint_to_imp_jaccard_ci95_low,best_checkpoint_to_imp_jaccard_ci95_high,dense_magnitude_to_imp_jaccard,dense_magnitude_to_imp_jaccard_std,dense_magnitude_to_imp_jaccard_ci95_low,dense_magnitude_to_imp_jaccard_ci95_high,rewind_magnitude_to_imp_jaccard,rewind_magnitude_to_imp_jaccard_std,rewind_magnitude_to_imp_jaccard_ci95_low,rewind_magnitude_to_imp_jaccard_ci95_high,imp_accuracy,imp_accuracy_std,imp_accuracy_ci95_low,imp_accuracy_ci95_high,imp_sparsity,imp_sparsity_std,imp_sparsity_ci95_low,imp_sparsity_ci95_high
traj_initial_rms_movement,5.0,0.17560178913574823,0.0057801525711471905,0.16842478178402984,0.18277879648746662,0.3426299882282247,0.003547597453639538,0.33822506418992115,0.3470349122665283,0.17526892883624945,0.00412713942883025,0.17014440839190367,0.18039344928059522,0.3210350324604567,0.029694944197501003,0.2841638893217499,0.35790617559916355,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.2349080256294817,0.009531873094353731,0.22307264197277554,0.24674340928618788,0.23118082334888274,0.012864738259497667,0.2152071410057499,0.24715450569201558,0.1781923548584053,0.0021618449369275633,0.17550806983052325,0.18087663988628733,0.89634,0.0027125633633152285,0.892971907728925,0.8997080922710751,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847
traj_max_abs,5.0,0.23419724443592155,0.008875972992943884,0.22317626832155418,0.2452182205502889,0.5615976829308651,0.004612697878374547,0.5558702620406966,0.5673251038210336,0.351678805529741,0.007362448929325768,0.3425371177555833,0.3608204933038987,0.5876371230030045,0.011937090267009943,0.5728152677751497,0.6024589782308594,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.2349080256294817,0.009531873094353731,0.22307264197277554,0.24674340928618788,0.23118082334888274,0.012864738259497667,0.2152071410057499,0.24715450569201558,0.1781923548584053,0.0021618449369275633,0.17550806983052325,0.18087663988628733,0.89634,0.0027125633633152285,0.892971907728925,0.8997080922710751,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847
traj_mean_abs,5.0,0.23877347648717046,0.008856211279162371,0.22777703778134842,0.2497699151929925,0.5314134570427491,0.002200381011131486,0.5286813231588959,0.5341455909266023,0.4213708365857058,0.0052332306902682785,0.41487292244330465,0.42786875072810693,0.580559126018392,0.04246075755278295,0.5278371320286427,0.6332811200081413,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.2349080256294817,0.009531873094353731,0.22307264197277554,0.24674340928618788,0.23118082334888274,0.012864738259497667,0.2152071410057499,0.24715450569201558,0.1781923548584053,0.0021618449369275633,0.17550806983052325,0.18087663988628733,0.89634,0.0027125633633152285,0.892971907728925,0.8997080922710751,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847
traj_path_length,5.0,0.17652826709119224,0.002564252772219191,0.17334432674163347,0.179712207440751,0.2912212869037584,0.008002154160818599,0.2812853001741935,0.30115727363332334,0.23246460101053526,0.0019480029641679602,0.23004583586153368,0.23488336615953684,0.2956099328840449,0.0078052062310025195,0.28591848930845337,0.30530137645963645,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.2349080256294817,0.009531873094353731,0.22307264197277554,0.24674340928618788,0.23118082334888274,0.012864738259497667,0.2152071410057499,0.24715450569201558,0.1781923548584053,0.0021618449369275633,0.17550806983052325,0.18087663988628733,0.89634,0.0027125633633152285,0.892971907728925,0.8997080922710751,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847
traj_post_rewind_path_length,5.0,0.16791400468884413,0.0023035234499707777,0.16505380255199728,0.17077420682569097,0.28381617058378755,0.00869250002043214,0.2730230062540315,0.29460933491354363,0.20949817668048304,0.005000983540216225,0.20328863546298692,0.21570771789797916,0.2862805325239373,0.007018963898850112,0.2775653377460432,0.29499572730183143,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.2349080256294817,0.009531873094353731,0.22307264197277554,0.24674340928618788,0.23118082334888274,0.012864738259497667,0.2152071410057499,0.24715450569201558,0.1781923548584053,0.0021618449369275633,0.17550806983052325,0.18087663988628733,0.89634,0.0027125633633152285,0.892971907728925,0.8997080922710751,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847
traj_rewind_rms_movement,5.0,0.16070946241209294,0.00329264642459333,0.15662110188786105,0.16479782293632483,0.3195564067432627,0.003877644377193598,0.31474167532226416,0.3243711381642612,0.1867747172017334,0.004061935954136113,0.1817311575644731,0.19181827683899366,0.2937072651139891,0.029375749702712717,0.2572324542878857,0.33018207594009247,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.2349080256294817,0.009531873094353731,0.22307264197277554,0.24674340928618788,0.23118082334888274,0.012864738259497667,0.2152071410057499,0.24715450569201558,0.1781923548584053,0.0021618449369275633,0.17550806983052325,0.18087663988628733,0.89634,0.0027125633633152285,0.892971907728925,0.8997080922710751,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847
traj_rms_abs,5.0,0.24004991155154248,0.009524018156788798,0.22822428108801884,0.2518755420150661,0.571315841848038,0.0015095036881046606,0.5694415454633626,0.5731901382327134,0.4045520341621162,0.004639460686926971,0.3987913828560773,0.41031268546815514,0.6141734719890409,0.03151223206970056,0.5750458679250516,0.6533010760530302,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847,0.2349080256294817,0.009531873094353731,0.22307264197277554,0.24674340928618788,0.23118082334888274,0.012864738259497667,0.2152071410057499,0.24715450569201558,0.1781923548584053,0.0021618449369275633,0.17550806983052325,0.18087663988628733,0.89634,0.0027125633633152285,0.892971907728925,0.8997080922710751,0.8319318114700845,1.2412670766236366e-16,0.8319318114700844,0.8319318114700847
