epoch,num_runs,checkpoint_accuracy,checkpoint_accuracy_std,checkpoint_accuracy_ci95_low,checkpoint_accuracy_ci95_high,trajectory_magnitude_to_imp_jaccard,trajectory_magnitude_to_imp_jaccard_std,trajectory_magnitude_to_imp_jaccard_ci95_low,trajectory_magnitude_to_imp_jaccard_ci95_high,trajectory_to_dense_final_magnitude_jaccard,trajectory_to_dense_final_magnitude_jaccard_std,trajectory_to_dense_final_magnitude_jaccard_ci95_low,trajectory_to_dense_final_magnitude_jaccard_ci95_high,trajectory_to_rewind_magnitude_jaccard,trajectory_to_rewind_magnitude_jaccard_std,trajectory_to_rewind_magnitude_jaccard_ci95_low,trajectory_to_rewind_magnitude_jaccard_ci95_high,dense_magnitude_to_imp_jaccard,dense_magnitude_to_imp_jaccard_std,dense_magnitude_to_imp_jaccard_ci95_low,dense_magnitude_to_imp_jaccard_ci95_high,rewind_magnitude_to_imp_jaccard,rewind_magnitude_to_imp_jaccard_std,rewind_magnitude_to_imp_jaccard_ci95_low,rewind_magnitude_to_imp_jaccard_ci95_high,imp_accuracy,imp_accuracy_std,imp_accuracy_ci95_low,imp_accuracy_ci95_high,imp_sparsity,imp_sparsity_std,imp_sparsity_ci95_low,imp_sparsity_ci95_high
0.0,1.0,0.1171875,0.0,0.1171875,0.1171875,0.9738008993255058,0.0,0.9738008993255058,0.9738008993255058,0.9826335159549998,0.0,0.9826335159549998,0.9826335159549998,0.9881107773601522,0.0,0.9881107773601522,0.9881107773601522,0.9839195664455651,0.0,0.9839195664455651,0.9839195664455651,0.9802421691842584,0.0,0.9802421691842584,0.9802421691842584,0.119140625,0.0,0.119140625,0.119140625,0.3000007382907094,0.0,0.3000007382907094,0.3000007382907094
1.0,1.0,0.09765625,0.0,0.09765625,0.09765625,0.9802421691842584,0.0,0.9802421691842584,0.9802421691842584,0.9915978301396335,0.0,0.9915978301396335,0.9915978301396335,1.0,0.0,1.0,1.0,0.9839195664455651,0.0,0.9839195664455651,0.9839195664455651,0.9802421691842584,0.0,0.9802421691842584,0.9802421691842584,0.119140625,0.0,0.119140625,0.119140625,0.3000007382907094,0.0,0.3000007382907094,0.3000007382907094
2.0,1.0,0.095703125,0.0,0.095703125,0.095703125,0.9839195664455651,0.0,0.9839195664455651,0.9839195664455651,1.0,0.0,1.0,1.0,0.9915978301396335,0.0,0.9915978301396335,0.9915978301396335,0.9839195664455651,0.0,0.9839195664455651,0.9839195664455651,0.9802421691842584,0.0,0.9802421691842584,0.9802421691842584,0.119140625,0.0,0.119140625,0.119140625,0.3000007382907094,0.0,0.3000007382907094,0.3000007382907094
