subspace_dim,hmc_step_size,num_runs,dense_accuracy,dense_accuracy_std,imp_accuracy,imp_accuracy_std,posterior_jaccard_mean,posterior_jaccard_mean_std,random_jaccard_mean,random_jaccard_mean_std,chain_start_magnitude_to_imp_jaccard,chain_start_magnitude_to_imp_jaccard_std,posterior_minus_chain_start_jaccard,posterior_minus_chain_start_jaccard_std,posterior_to_chain_start_magnitude_jaccard_mean,posterior_to_chain_start_magnitude_jaccard_mean_std,dense_magnitude_to_imp_jaccard,dense_magnitude_to_imp_jaccard_std,initial_magnitude_to_imp_jaccard,initial_magnitude_to_imp_jaccard_std,rewind_magnitude_to_imp_jaccard,rewind_magnitude_to_imp_jaccard_std,snip_to_imp_jaccard,snip_to_imp_jaccard_std,synflow_to_imp_jaccard,synflow_to_imp_jaccard_std,posterior_map_mean_to_imp_jaccard,posterior_map_mean_to_imp_jaccard_std,posterior_map_rms_to_imp_jaccard,posterior_map_rms_to_imp_jaccard_std,sample_accuracy_mean,sample_accuracy_mean_std,sample_to_dense_prediction_agreement_mean,sample_to_dense_prediction_agreement_mean_std,sample_to_imp_prediction_agreement_mean,sample_to_imp_prediction_agreement_mean_std,hmc_accept_rate,hmc_accept_rate_std,hmc_coordinate_norm_mean,hmc_coordinate_norm_mean_std,hmc_parameter_distance_mean,hmc_parameter_distance_mean_std,state_num_clusters,state_num_clusters_std,function_num_clusters,function_num_clusters_std
16.0,0.0001,1.0,0.8881,0.0,0.8957,0.0,0.14809382319542722,0.0,0.09190065966398006,0.0,0.14806969765741232,0.0,2.4125538014896364e-05,0.0,0.9997511068852206,0.0,0.14806969765741232,0.0,0.15936899199144397,0.0,0.18198810976401256,0.0,0.131858297078931,0.0,0.17374547235721008,0.0,0.14808417283421382,0.0,0.14808417283421382,0.0,0.8892333333333333,0.0,0.9946333368619283,0.0,0.895300010840098,0.0,1.0,0.0,0.003253311588196084,0.0,0.0032533127911544093,0.0,1.0,0.0,1.0,0.0
16.0,0.0003,1.0,0.8881,0.0,0.8957,0.0,0.14806969765741232,0.0,0.09167295359541976,0.0,0.14806969765741232,0.0,0.0,0.0,0.9995754525771003,0.0,0.14806969765741232,0.0,0.15936899199144397,0.0,0.18198810976401256,0.0,0.131858297078931,0.0,0.17374547235721008,0.0,0.14806969765741232,0.0,0.14806969765741232,0.0,0.8893,0.0,0.9899999896685282,0.0,0.8963666756947836,0.0,0.75,0.0,0.007949180784635246,0.0,0.007949178844379881,0.0,1.0,0.0,1.0,0.0
16.0,0.001,1.0,0.8881,0.0,0.8957,0.0,0.14806969765741232,0.0,0.0919067349504771,0.0,0.14806969765741232,0.0,0.0,0.0,1.0,0.0,0.14806969765741232,0.0,0.15936899199144397,0.0,0.18198810976401256,0.0,0.131858297078931,0.0,0.17374547235721008,0.0,0.14806969765741232,0.0,0.14806969765741232,0.0,0.8881,0.0,1.0,0.0,0.8945000171661377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
