run,dataset,model,posterior_sampler,comparison,posterior_num_clusters,posterior_largest_cluster_fraction,posterior_cluster_entropy_nats,posterior_cluster_entropy_normalized,posterior_effective_cluster_count,left_count,right_count,layer_ks_pvalue,layer_mmd_rbf,layer_sliced_wasserstein,hamming_overlap,hamming_cross_mean,logit_cka_hungarian_mean,hungarian_cost,activation_cka_hungarian_mean,activation_hungarian_cost,passes_layer_ks,passes_hamming_overlap,passes_logit_cka,passes_hungarian_cost,passes_activation_cka,passes_activation_hungarian_cost
runs/cifar10_subset4096_resnet20_w8_mode_ticket_distribution_sgld_r5/20260506_001038,cifar10,resnet20,sgld,posterior_samples_vs_tickets,1,1.0,0.0,0.0,1.0,25,5,1.096944018739337e-05,0.9068678689965497,0.029869274503377664,0.6,0.4190169431697847,0.8878341822077701,0.11216581779222976,,,False,False,True,True,,
runs/cifar10_subset4096_resnet20_w8_mode_ticket_distribution_sgld_r5/20260506_001038,cifar10,resnet20,sgld,posterior_modes_vs_tickets,1,1.0,0.0,0.0,1.0,1,5,0.13878570541679247,1.1627842886867363,0.033342713587416375,nan,0.41545475938345683,0.9076514192605277,0.09234858073947227,,,True,False,True,True,,
