run,dataset,model,posterior_sampler,comparison,posterior_num_clusters,posterior_largest_cluster_fraction,posterior_cluster_entropy_nats,posterior_cluster_entropy_normalized,posterior_effective_cluster_count,left_count,right_count,layer_ks_pvalue,layer_mmd_rbf,layer_sliced_wasserstein,hamming_overlap,hamming_cross_mean,logit_cka_hungarian_mean,hungarian_cost,activation_cka_hungarian_mean,activation_hungarian_cost,passes_layer_ks,passes_hamming_overlap,passes_logit_cka,passes_hungarian_cost,passes_activation_cka,passes_activation_hungarian_cost
runs/cifar10_resnet20_long30_rewind1_mode_ticket_distribution_csgld_multichain_saved_artifacts_r5_p0p3/20260518_072346,cifar10,resnet20,cyclical-sgld,chain_start_magnitude_vs_tickets,1,1.0,0.0,0.0,1.0,15,5,7.639210823244657e-08,1.6307583625978466,0.07560831043219181,0.0,0.24705569665111332,0.9386462552309368,0.06135374476906323,0.9217333177592926,0.07826668224070747,False,False,True,True,True,True
runs/cifar10_resnet20_long30_rewind1_mode_ticket_distribution_csgld_multichain_saved_artifacts_r5_p0p3/20260518_072346,cifar10,resnet20,cyclical-sgld,posterior_samples_vs_tickets,1,1.0,0.0,0.0,1.0,75,5,1.6605358745534294e-09,1.4781249127225367,0.07042151493214531,0.0,0.24803192369027227,0.9348709635914512,0.06512903640854888,0.916097017905129,0.08390298209487097,False,False,True,True,True,True
runs/cifar10_resnet20_long30_rewind1_mode_ticket_distribution_csgld_multichain_saved_artifacts_r5_p0p3/20260518_072346,cifar10,resnet20,cyclical-sgld,posterior_modes_vs_tickets,1,1.0,0.0,0.0,1.0,1,5,0.0412618133452181,1.7402304100227106,0.07840545173525879,nan,0.24657728427145473,0.9326359591183383,0.0673640408816617,0.9158442589369344,0.08415574106306556,False,False,True,True,True,True
