run,dataset,model,posterior_sampler,comparison,posterior_num_clusters,posterior_largest_cluster_fraction,posterior_cluster_entropy_nats,posterior_cluster_entropy_normalized,posterior_effective_cluster_count,left_count,right_count,layer_ks_pvalue,layer_mmd_rbf,layer_sliced_wasserstein,hamming_overlap,hamming_cross_mean,logit_cka_hungarian_mean,hungarian_cost,activation_cka_hungarian_mean,activation_hungarian_cost,passes_layer_ks,passes_hamming_overlap,passes_logit_cka,passes_hungarian_cost,passes_activation_cka,passes_activation_hungarian_cost
runs/cifar10_subset_alignment_mode_ticket_smoke/20260506_005855,cifar10,resnet20,sgld,posterior_samples_vs_tickets,1,1.0,0.0,0.0,1.0,4,2,0.9989854396338786,0.05093225179982053,0.00873179389308881,0.6666666666666666,0.2169186318001401,0.609053527785673,0.39094647221432693,0.5948215896143827,0.4051784103856173,True,False,False,False,False,False
runs/cifar10_subset_alignment_mode_ticket_smoke/20260506_005855,cifar10,resnet20,sgld,posterior_modes_vs_tickets,1,1.0,0.0,0.0,1.0,1,2,0.99966193443225,0.2974454347393558,0.01555743213439858,nan,0.21544478169507356,0.880047045381551,0.11995295461844901,0.8632262660937603,0.1367737339062397,True,False,True,True,True,True
runs/cifar10_subset_alignment_mode_ticket_smoke/20260506_005855,cifar10,resnet20,sgld,activation_aligned_posterior_samples_vs_tickets,1,1.0,0.0,0.0,1.0,4,2,0.9989854396338786,0.05093225179982053,0.00873179389308881,0.6666666666666666,0.31280644408125147,0.609053527785673,0.39094647221432693,0.5948215896143827,0.4051784103856173,True,False,False,False,False,False
runs/cifar10_subset_alignment_mode_ticket_smoke/20260506_005855,cifar10,resnet20,sgld,activation_aligned_posterior_modes_vs_tickets,1,1.0,0.0,0.0,1.0,1,2,0.99966193443225,0.2974454347393558,0.01555743213439858,nan,0.22851972916180247,0.880047045381551,0.11995295461844901,0.8632262660937603,0.1367737339062397,True,False,True,True,True,True
